Game_number,Pseudo,Team,Round_number,Type,Number,X,Y,Z
14,RushHard F.,CT,8,DamageInfliged_targetposition,1,825.771057,-1603.953491,-415.968811
14,RushHard F.,CT,8,DamageInfliged_targetposition,2,809.766357,-1623.985840,-415.968811
14,RushHard F.,CT,8,Kill,0,873.965637,-1646.656250,-415.968811
14,RushHard F.,CT,8,Kill,1,809.766357,-1623.985840,-415.968811
14,RushHard F.,CT,8,DamageReceived_target,0,826.009888,-1609.205688,-415.968811
14,RushHard F.,CT,8,DamageReceived_target,1,828.682312,-1604.729126,-415.968811
14,RushHard F.,CT,8,DamageReceived_target,2,550.331482,-1420.031250,-607.968750
14,RushHard F.,CT,8,DamageReceived_origin,0,276.736908,-1289.686768,-415.968750
14,RushHard F.,CT,8,DamageReceived_origin,1,348.104462,-1290.144287,-415.968750
14,RushHard F.,CT,8,DamageReceived_origin,2,654.915710,-1465.587524,-607.968750
14,RushHard F.,CT,9,DamageReceived_target,0,615.635498,-1440.298828,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,1,669.347900,-1287.687744,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,2,670.327393,-1320.884155,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,3,670.157227,-1328.462402,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,4,670.104065,-1333.006348,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,5,672.210144,-1352.755371,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,6,672.777283,-1359.238647,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,7,673.471252,-1369.373779,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,8,672.834900,-1378.594360,-415.968781
14,RushHard F.,CT,9,DamageReceived_target,9,672.157349,-1382.685547,-415.968781
14,RushHard F.,CT,9,DamageReceived_origin,0,942.205383,-1683.651001,-415.969086
14,RushHard F.,CT,9,DamageReceived_origin,1,329.661316,-1362.257324,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,2,346.017822,-1432.954956,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,3,349.066223,-1439.147339,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,4,348.521393,-1435.629395,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,5,337.954407,-1395.888184,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,6,333.825836,-1375.785522,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,7,330.026611,-1359.146118,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,8,329.599365,-1373.432739,-415.968750
14,RushHard F.,CT,9,DamageReceived_origin,9,329.462158,-1386.613403,-415.968750
14,RushHard F.,CT,9,Death,0,672.157349,-1382.685547,-415.968781
14,*illi*,T,3,Death,0,438.932770,-2352.298096,-369.548126
14,*illi*,T,3,DamageReceived_target,0,-206.224319,-2042.416504,-415.968750
14,*illi*,T,3,DamageReceived_target,1,367.014404,-2318.704834,-415.968750
14,*illi*,T,3,DamageReceived_target,2,378.704071,-2321.282471,-415.968750
14,*illi*,T,3,DamageReceived_target,3,425.663910,-2349.924805,-393.692017
14,*illi*,T,3,DamageReceived_target,4,438.932770,-2352.298096,-369.548126
14,*illi*,T,3,DamageReceived_origin,0,903.307617,-1686.184082,-415.974487
14,*illi*,T,3,DamageReceived_origin,1,785.830994,-2328.828857,-415.968933
14,*illi*,T,3,DamageReceived_origin,2,785.640015,-2334.901367,-415.968933
14,*illi*,T,3,DamageReceived_origin,3,786.124268,-2337.489014,-415.968933
14,*illi*,T,3,DamageReceived_origin,4,786.069092,-2340.514404,-415.968933
14,*illi*,T,3,DamageInfliged,0,-38.723598,-2043.507690,-415.968750
14,*illi*,T,3,DamageInfliged_targetposition,0,-38.723598,-2043.507690,-415.968750
14,*illi*,T,4,DamageInfliged_targetposition,0,780.815308,-1888.545898,-407.968750
14,*illi*,T,4,DamageInfliged_targetposition,1,785.273132,-1893.690186,-407.968750
14,*illi*,T,4,Death,0,804.859314,-1911.456421,-407.968750
14,*illi*,T,4,DamageReceived_target,0,-235.964630,-1899.196167,-415.968750
14,*illi*,T,4,DamageReceived_target,1,779.468018,-1886.562012,-407.968750
14,*illi*,T,4,DamageReceived_target,2,786.898254,-1895.506226,-407.968750
14,*illi*,T,4,DamageReceived_target,3,790.264587,-1898.921875,-407.968750
14,*illi*,T,4,DamageReceived_target,4,799.844727,-1907.025269,-407.968750
14,*illi*,T,4,DamageReceived_target,5,804.859314,-1911.456421,-407.968750
14,*illi*,T,4,DamageReceived_origin,0,928.849487,-1666.606812,-416.193787
14,*illi*,T,4,DamageReceived_origin,1,1070.779297,-1618.550049,-415.968872
14,*illi*,T,4,DamageReceived_origin,2,1070.409058,-1617.850830,-415.968872
14,*illi*,T,4,DamageReceived_origin,3,1072.681152,-1620.331055,-415.968872
14,*illi*,T,4,DamageReceived_origin,4,1080.459961,-1628.793213,-415.968872
14,*illi*,T,4,DamageReceived_origin,5,1080.512329,-1628.850098,-415.968872
14,*illi*,T,4,DamageInfliged,0,780.815308,-1888.545898,-407.968750
14,*illi*,T,4,DamageInfliged,1,785.273132,-1893.690186,-407.968750
14,*illi*,T,6,DamageReceived_origin,0,815.865662,-1251.511963,-415.968811
14,*illi*,T,6,DamageReceived_origin,1,966.483643,-340.101868,-127.718811
14,*illi*,T,6,DamageReceived_origin,2,966.880371,-340.707306,-127.718811
14,*illi*,T,6,DamageReceived_origin,3,966.880371,-340.707306,-127.718811
14,*illi*,T,6,Kill,0,542.485352,-1266.003906,-415.968750
14,*illi*,T,6,Death,0,529.715759,-1268.554199,-415.968750
14,*illi*,T,6,DamageInfliged,0,107.587227,-1210.780762,-415.968750
14,*illi*,T,6,DamageInfliged,1,521.624207,-1267.815918,-415.968750
14,*illi*,T,6,DamageInfliged,2,530.931335,-1266.993652,-415.968750
14,*illi*,T,6,DamageInfliged,3,542.485352,-1266.003906,-415.968750
14,*illi*,T,6,DamageInfliged_targetposition,0,107.587227,-1210.780762,-415.968750
14,*illi*,T,6,DamageInfliged_targetposition,1,521.624207,-1267.815918,-415.968750
14,*illi*,T,6,DamageInfliged_targetposition,2,530.931335,-1266.993652,-415.968750
14,*illi*,T,6,DamageInfliged_targetposition,3,542.485352,-1266.003906,-415.968750
14,*illi*,T,6,DamageReceived_target,0,332.766083,-1412.334229,-415.968750
14,*illi*,T,6,DamageReceived_target,1,542.327087,-1266.093506,-415.968750
14,*illi*,T,6,DamageReceived_target,2,537.216187,-1266.781006,-415.968750
14,*illi*,T,6,DamageReceived_target,3,529.715759,-1268.554199,-415.968750
14,*illi*,T,7,DamageReceived_origin,0,713.394409,-1215.632080,-415.968750
14,*illi*,T,7,DamageInfliged,0,845.820557,-1666.111328,-415.968811
14,*illi*,T,7,DamageInfliged,1,641.690491,-1688.464966,-415.968750
14,*illi*,T,7,DamageInfliged_targetposition,0,845.820557,-1666.111328,-415.968811
14,*illi*,T,7,DamageInfliged_targetposition,1,641.690491,-1688.464966,-415.968750
14,*illi*,T,7,Kill,0,845.820557,-1666.111328,-415.968811
14,*illi*,T,7,Kill,1,641.690491,-1688.464966,-415.968750
14,*illi*,T,7,DamageReceived_target,0,650.185181,-1675.963013,-381.386353
14,*illi*,T,1,DamageReceived_target,0,328.656647,-1291.918579,-375.469482
14,*illi*,T,1,DamageReceived_target,1,329.977386,-1291.918579,-364.407349
14,*illi*,T,1,DamageReceived_target,2,347.088837,-1300.001465,-390.050751
14,*illi*,T,1,DamageReceived_target,3,439.031250,-1442.586670,-421.437500
14,*illi*,T,1,DamageReceived_target,4,439.786560,-1451.968750,-433.742188
14,*illi*,T,1,DamageReceived_origin,0,867.956299,-1658.860474,-415.968781
14,*illi*,T,1,DamageReceived_origin,1,867.472046,-1659.577515,-415.968781
14,*illi*,T,1,DamageReceived_origin,2,875.650696,-1648.073608,-415.968781
14,*illi*,T,1,DamageReceived_origin,3,910.122620,-887.750916,-415.968750
14,*illi*,T,1,DamageReceived_origin,4,904.153503,-891.104492,-415.968750
14,*illi*,T,1,Death,0,439.786560,-1451.968750,-433.742188
14,*illi*,T,2,DamageReceived_target,0,474.326202,-1340.783569,-415.968750
14,*illi*,T,2,DamageReceived_target,1,470.877106,-1338.813843,-415.968750
14,*illi*,T,2,DamageReceived_target,2,467.185364,-1335.502686,-415.968750
14,*illi*,T,2,DamageReceived_target,3,418.602570,-1317.016479,-364.088593
14,*illi*,T,2,DamageReceived_origin,0,440.073151,-1421.239258,-467.214355
14,*illi*,T,2,DamageReceived_origin,1,440.073151,-1420.141235,-456.335999
14,*illi*,T,2,DamageReceived_origin,2,440.073151,-1420.141235,-456.335999
14,*illi*,T,2,DamageReceived_origin,3,440.073151,-1420.141235,-456.335999
14,*illi*,T,2,Death,0,418.602570,-1317.016479,-364.088593
14,*illi*,CT,8,DamageReceived_target,0,875.997131,38.088558,-639.968750
14,*illi*,CT,8,DamageReceived_target,1,873.220276,38.933941,-639.968750
14,*illi*,CT,8,DamageReceived_origin,0,787.348633,-1304.432739,-766.968750
14,*illi*,CT,8,DamageReceived_origin,1,540.875244,-1053.195923,-771.968750
14,*illi*,CT,8,DamageInfliged,0,857.557800,32.141239,-639.968750
14,*illi*,CT,8,DamageInfliged,1,827.286865,34.933899,-639.968750
14,*illi*,CT,8,DamageInfliged_targetposition,0,857.557800,32.141239,-639.968750
14,*illi*,CT,8,DamageInfliged_targetposition,1,827.286865,34.933899,-639.968750
14,*illi*,CT,8,Death,0,873.220276,38.933941,-639.968750
14,*illi*,CT,9,DamageInfliged,0,386.045532,-1094.643799,-255.968750
14,*illi*,CT,9,DamageInfliged,1,380.048309,-1102.621338,-255.968750
14,*illi*,CT,9,DamageInfliged,2,382.070129,-1102.589478,-255.968750
14,*illi*,CT,9,DamageInfliged_targetposition,0,386.045532,-1094.643799,-255.968750
14,*illi*,CT,9,DamageInfliged_targetposition,1,380.048309,-1102.621338,-255.968750
14,*illi*,CT,9,DamageInfliged_targetposition,2,382.070129,-1102.589478,-255.968750
14,*illi*,CT,9,DamageReceived_target,0,382.070129,-1102.589478,-255.968750
14,*illi*,CT,9,DamageReceived_target,1,382.070129,-1102.589478,-255.968750
14,*illi*,CT,9,DamageReceived_target,2,382.070129,-1102.589478,-255.968750
14,*illi*,CT,9,DamageReceived_target,3,382.129303,-1099.076660,-255.968750
14,*illi*,CT,9,DamageReceived_origin,0,384.278564,-1468.759033,-415.968750
14,*illi*,CT,9,DamageReceived_origin,1,383.687439,-1468.718384,-415.968750
14,*illi*,CT,9,DamageReceived_origin,2,379.499908,-1468.610229,-415.968750
14,*illi*,CT,9,DamageReceived_origin,3,371.701294,-1468.401489,-415.968750
14,*illi*,CT,9,Death,0,382.129303,-1099.076660,-255.968750
14,*illi*,CT,10,Death,0,451.592499,-1017.059021,-255.968750
14,*illi*,CT,10,DamageInfliged,0,463.590668,-1011.122864,-250.968750
14,*illi*,CT,10,DamageInfliged,1,464.687195,-1011.593567,-250.968750
14,*illi*,CT,10,DamageInfliged_targetposition,0,463.590668,-1011.122864,-250.968750
14,*illi*,CT,10,DamageInfliged_targetposition,1,464.687195,-1011.593567,-250.968750
14,*illi*,CT,10,Kill,0,464.687195,-1011.593567,-250.968750
14,*illi*,CT,10,DamageReceived_target,0,464.687195,-1011.593567,-250.968750
14,*illi*,CT,10,DamageReceived_target,1,459.227844,-1013.912415,-250.968750
14,*illi*,CT,10,DamageReceived_target,2,454.390594,-1015.782349,-255.968750
14,*illi*,CT,10,DamageReceived_target,3,453.953552,-1016.070984,-255.968750
14,*illi*,CT,10,DamageReceived_target,4,451.592499,-1017.059021,-255.968750
14,*illi*,CT,10,DamageReceived_origin,0,1013.874084,-361.620819,-127.968750
14,*illi*,CT,10,DamageReceived_origin,1,1019.558472,-366.425507,-127.968750
14,*illi*,CT,10,DamageReceived_origin,2,1019.840698,-366.663971,-127.968750
14,*illi*,CT,10,DamageReceived_origin,3,748.597595,-1627.179565,-415.968811
14,*illi*,CT,10,DamageReceived_origin,4,1019.840698,-366.663971,-127.968750
14,sexy eis mit sahne,T,3,DamageInfliged,0,17.433016,-2192.709961,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged,1,1298.401001,-2422.734863,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged,2,1302.098511,-2420.672852,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged,3,1301.748413,-2420.886475,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged_targetposition,0,17.433016,-2192.709961,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged_targetposition,1,1298.401001,-2422.734863,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged_targetposition,2,1302.098511,-2420.672852,-415.968750
14,sexy eis mit sahne,T,3,DamageInfliged_targetposition,3,1301.748413,-2420.886475,-415.968750
14,sexy eis mit sahne,T,3,Kill,0,17.433016,-2192.709961,-415.968750
14,sexy eis mit sahne,T,3,DamageReceived_target,0,1302.765503,-2420.266113,-415.968750
14,sexy eis mit sahne,T,3,DamageReceived_target,1,1301.748413,-2420.886475,-415.968750
14,sexy eis mit sahne,T,3,DamageReceived_target,2,1301.748413,-2420.886475,-415.968750
14,sexy eis mit sahne,T,3,DamageReceived_target,3,1539.148682,-2366.963867,-559.968750
14,sexy eis mit sahne,T,3,DamageReceived_target,4,1135.712036,-1639.209961,-639.968750
14,sexy eis mit sahne,T,3,DamageReceived_origin,0,902.649658,-1705.820923,-415.968811
14,sexy eis mit sahne,T,3,DamageReceived_origin,1,902.890198,-1705.311523,-415.968811
14,sexy eis mit sahne,T,3,DamageReceived_origin,2,902.890198,-1705.311523,-415.968811
14,sexy eis mit sahne,T,3,DamageReceived_origin,3,777.208618,-1554.003784,-415.968750
14,sexy eis mit sahne,T,3,DamageReceived_origin,4,739.052124,-1566.539429,-639.968750
14,sexy eis mit sahne,T,3,Death,0,1135.712036,-1639.209961,-639.968750
14,sexy eis mit sahne,T,4,DamageReceived_target,0,91.262863,-1534.018799,-23.770138
14,sexy eis mit sahne,T,4,DamageReceived_target,1,105.769905,-1535.535156,-23.423035
14,sexy eis mit sahne,T,4,DamageReceived_target,2,107.374245,-1530.774170,-24.519468
14,sexy eis mit sahne,T,4,DamageReceived_target,3,109.038712,-1525.931641,-25.637804
14,sexy eis mit sahne,T,4,DamageReceived_origin,0,1824.156738,-1589.289307,-415.968964
14,sexy eis mit sahne,T,4,DamageReceived_origin,1,1422.916382,-2012.937988,-415.968903
14,sexy eis mit sahne,T,4,DamageReceived_origin,2,1422.101440,-2015.175659,-415.968903
14,sexy eis mit sahne,T,4,DamageReceived_origin,3,1422.995361,-2012.755371,-415.968903
14,sexy eis mit sahne,T,4,Death,0,109.038712,-1525.931641,-25.637804
14,sexy eis mit sahne,T,5,DamageReceived_target,0,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageReceived_target,1,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageReceived_target,2,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageReceived_target,3,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageReceived_origin,0,494.645386,353.546295,-375.867157
14,sexy eis mit sahne,T,5,DamageReceived_origin,1,494.645386,353.546295,-375.867157
14,sexy eis mit sahne,T,5,DamageReceived_origin,2,494.645386,353.546295,-375.867157
14,sexy eis mit sahne,T,5,DamageReceived_origin,3,494.645386,353.546295,-375.867157
14,sexy eis mit sahne,T,5,DamageInfliged,0,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,1,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,2,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,3,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,4,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,5,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged,6,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,0,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,1,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,2,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,3,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,4,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,5,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,DamageInfliged_targetposition,6,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,5,Kill,0,83.919067,-158.855453,-415.968750
14,sexy eis mit sahne,T,5,Kill,1,339.085785,-528.774902,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged,0,400.191986,-902.716858,-391.968750
14,sexy eis mit sahne,T,6,DamageInfliged,1,457.216064,-363.916962,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged,2,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged,3,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged_targetposition,0,400.191986,-902.716858,-391.968750
14,sexy eis mit sahne,T,6,DamageInfliged_targetposition,1,457.216064,-363.916962,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged_targetposition,2,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageInfliged_targetposition,3,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_target,0,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_target,1,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_target,2,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_target,3,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_target,4,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,6,DamageReceived_origin,0,699.985229,-1737.483398,-415.969055
14,sexy eis mit sahne,T,6,DamageReceived_origin,1,699.688965,-1737.537964,-415.969055
14,sexy eis mit sahne,T,6,DamageReceived_origin,2,705.362549,-1736.528076,-415.969055
14,sexy eis mit sahne,T,6,DamageReceived_origin,3,703.951050,-1736.781494,-415.969055
14,sexy eis mit sahne,T,6,DamageReceived_origin,4,703.856140,-1736.798462,-415.969055
14,sexy eis mit sahne,T,6,Death,0,456.620178,-363.964325,-415.968750
14,sexy eis mit sahne,T,7,Death,0,9.820641,-2214.656494,-415.968750
14,sexy eis mit sahne,T,7,DamageReceived_target,0,-72.474213,-2101.260742,-415.968750
14,sexy eis mit sahne,T,7,DamageReceived_target,1,9.820641,-2214.656494,-415.968750
14,sexy eis mit sahne,T,7,DamageReceived_target,2,9.820641,-2214.656494,-415.968750
14,sexy eis mit sahne,T,7,DamageReceived_origin,0,913.867188,-1659.686279,-415.983185
14,sexy eis mit sahne,T,7,DamageReceived_origin,1,923.794800,-1777.592041,-415.968781
14,sexy eis mit sahne,T,7,DamageReceived_origin,2,922.486938,-1774.910400,-415.968781
14,sexy eis mit sahne,T,1,Death,0,176.259811,-260.241241,-415.968750
14,sexy eis mit sahne,T,1,DamageInfliged,0,128.596878,-308.642578,-415.968750
14,sexy eis mit sahne,T,1,DamageInfliged_targetposition,0,128.596878,-308.642578,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_target,0,164.261765,-271.137177,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_target,1,167.081635,-268.710632,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_target,2,169.895401,-266.319366,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_target,3,173.953659,-262.771881,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_target,4,176.259811,-260.241241,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_origin,0,217.640732,131.152679,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_origin,1,222.593353,128.571854,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_origin,2,231.728851,125.084557,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_origin,3,243.713211,121.492348,-415.968750
14,sexy eis mit sahne,T,1,DamageReceived_origin,4,250.057007,119.773354,-415.968750
14,sexy eis mit sahne,T,2,DamageReceived_target,0,34.190536,-2089.565186,-415.968750
14,sexy eis mit sahne,T,2,DamageReceived_target,1,19.180414,-2150.246582,-415.968750
14,sexy eis mit sahne,T,2,DamageReceived_target,2,9.653061,-2114.239258,-415.968750
14,sexy eis mit sahne,T,2,DamageReceived_origin,0,863.611206,-1637.854248,-415.982117
14,sexy eis mit sahne,T,2,DamageReceived_origin,1,892.623230,-1884.962646,-415.980438
14,sexy eis mit sahne,T,2,DamageReceived_origin,2,888.222168,-2000.348267,-415.980438
14,sexy eis mit sahne,T,2,Death,0,9.653061,-2114.239258,-415.968750
14,sexy eis mit sahne,CT,8,DamageReceived_target,0,1067.126221,-1668.414795,-639.968750
14,sexy eis mit sahne,CT,8,DamageReceived_target,1,1056.333496,-1666.442383,-639.968750
14,sexy eis mit sahne,CT,8,DamageReceived_target,2,1043.899658,-1668.379150,-639.968750
14,sexy eis mit sahne,CT,8,DamageReceived_target,3,1034.122192,-1660.519287,-639.968750
14,sexy eis mit sahne,CT,8,DamageReceived_target,4,1023.563721,-1655.903809,-639.968750
14,sexy eis mit sahne,CT,8,DamageReceived_origin,0,1135.682373,-1198.638428,-688.870117
14,sexy eis mit sahne,CT,8,DamageReceived_origin,1,1130.140747,-1198.116089,-689.218201
14,sexy eis mit sahne,CT,8,DamageReceived_origin,2,1132.004150,-1198.381958,-689.040955
14,sexy eis mit sahne,CT,8,DamageReceived_origin,3,1132.672241,-1198.507080,-688.957642
14,sexy eis mit sahne,CT,8,DamageReceived_origin,4,1132.672241,-1198.507080,-688.957642
14,sexy eis mit sahne,CT,8,Death,0,1023.563721,-1655.903809,-639.968750
14,sexy eis mit sahne,CT,8,DamageInfliged,0,1412.735107,-2040.493042,-415.968933
14,sexy eis mit sahne,CT,8,DamageInfliged_targetposition,0,1412.735107,-2040.493042,-415.968933
14,sexy eis mit sahne,CT,9,DamageInfliged,0,942.205383,-1683.651001,-415.969086
14,sexy eis mit sahne,CT,9,DamageInfliged,1,941.768433,-1684.302734,-415.969086
14,sexy eis mit sahne,CT,9,DamageInfliged_targetposition,0,942.205383,-1683.651001,-415.969086
14,sexy eis mit sahne,CT,9,DamageInfliged_targetposition,1,941.768433,-1684.302734,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,0,936.319275,-1692.157837,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,1,936.319275,-1692.157837,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,2,936.319275,-1692.157837,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,3,937.120178,-1690.927856,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,4,938.947266,-1688.080322,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_target,5,938.864380,-1684.414429,-415.969086
14,sexy eis mit sahne,CT,9,DamageReceived_origin,0,829.552551,-2469.044922,-415.876404
14,sexy eis mit sahne,CT,9,DamageReceived_origin,1,836.821960,-2470.329834,-415.704834
14,sexy eis mit sahne,CT,9,DamageReceived_origin,2,846.831543,-2472.098633,-415.468597
14,sexy eis mit sahne,CT,9,DamageReceived_origin,3,851.967468,-2473.006348,-415.347382
14,sexy eis mit sahne,CT,9,DamageReceived_origin,4,854.276001,-2473.414307,-415.347382
14,sexy eis mit sahne,CT,9,DamageReceived_origin,5,854.984314,-2473.539551,-415.347382
14,sexy eis mit sahne,CT,9,Death,0,938.864380,-1684.414429,-415.969086
14,sexy eis mit sahne,CT,10,DamageReceived_target,0,1879.968872,-1667.420898,-415.968872
14,sexy eis mit sahne,CT,10,DamageReceived_target,1,1866.237427,-1643.201172,-415.968872
14,sexy eis mit sahne,CT,10,DamageReceived_target,2,1855.977783,-1625.867676,-415.968872
14,sexy eis mit sahne,CT,10,DamageReceived_target,3,1853.749878,-1621.175537,-415.968872
14,sexy eis mit sahne,CT,10,DamageReceived_origin,0,1320.507446,-1270.967773,-415.969055
14,sexy eis mit sahne,CT,10,DamageReceived_origin,1,1325.055786,-1269.542603,-415.969055
14,sexy eis mit sahne,CT,10,DamageReceived_origin,2,1328.078979,-1265.454346,-415.969055
14,sexy eis mit sahne,CT,10,DamageReceived_origin,3,1329.785522,-1263.144531,-415.969055
14,sexy eis mit sahne,CT,10,Death,0,1853.749878,-1621.175537,-415.968872
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_target,0,979.477112,-1933.542358,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_target,1,974.507996,-1931.828491,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_target,2,963.386292,-1928.883179,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_target,3,961.143860,-1928.311401,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_target,4,955.875061,-1926.936890,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_origin,0,1321.846069,-518.790466,-127.968750
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_origin,1,1321.846069,-518.790466,-127.968750
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_origin,2,1321.846069,-518.790466,-127.968750
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_origin,3,1321.846069,-518.790466,-127.968750
14,SKILL_IST LOST( f1 ),CT,9,DamageReceived_origin,4,1321.846069,-518.790466,-127.968750
14,SKILL_IST LOST( f1 ),CT,9,DamageInfliged,0,964.295532,-1929.100220,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,DamageInfliged_targetposition,0,964.295532,-1929.100220,-415.968719
14,SKILL_IST LOST( f1 ),CT,9,Death,0,955.875061,-1926.936890,-415.968719
14,SKILL_IST LOST( f1 ),CT,10,DamageInfliged,0,-142.496063,-493.298279,-415.968750
14,SKILL_IST LOST( f1 ),CT,10,DamageInfliged_targetposition,0,-142.496063,-493.298279,-415.968750
14,SKILL_IST LOST( f1 ),CT,10,DamageReceived_target,0,-176.238693,-515.174316,-415.968750
14,SKILL_IST LOST( f1 ),CT,10,DamageReceived_origin,0,12.661467,-1130.053589,-415.968750
14,SKILL_IST LOST( f1 ),CT,10,Death,0,-176.238693,-515.174316,-415.968750
14,SKILL_IST LOST( f1 ),CT,8,Death,0,530.031250,254.986160,-587.681335
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_target,0,857.067932,-14.491076,-639.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_target,1,857.067932,-14.491076,-639.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_target,2,857.877563,-14.796214,-639.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_target,3,868.396301,-18.754213,-639.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_target,4,850.727112,-12.109873,-639.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_origin,0,359.358734,-1208.135498,-767.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_origin,1,391.631927,-1217.800293,-767.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_origin,2,424.297089,-1229.623413,-767.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_origin,3,445.618744,-1237.351807,-767.968750
14,SKILL_IST LOST( f1 ),CT,8,DamageReceived_origin,4,438.663361,-1235.656738,-767.968750
