Game_number,Round_number,Team,dmg,Pseudo,damage_team,damage_ennemy_team,dmg_received,ennemies_flashed,shots_fired,shots_hit,hits_head,kills
0,1,CT,115,ARRRRRRRRR,397,500,100,0,29,3,1,1
16,1,CT,0,Yukichi Tsumura,466,545,100,0,1,0,0,0
16,1,CT,98,sağ elimde falçata solda 70lik,466,545,145,0,26,6,0,1
16,1,CT,300,vikingar,466,545,100,4,50,14,2,3
16,1,CT,68,xfl0ud,466,545,100,0,16,1,1,0
16,1,T,77,xlw,545,466,100,0,3,2,0,1
17,1,T,69,-ScofieLd,400,518,100,0,19,4,1,2
17,1,CT,118,Alexa_ae | sex haver,518,400,100,0,11,5,1,1
17,1,CT,100,DoNeVu,518,400,100,0,30,5,0,1
17,1,CT,89,JsN,518,400,100,0,32,7,0,0
17,1,T,76,LaMasse,400,518,100,0,57,6,0,1
17,1,T,84,Marco_0ne,400,518,118,2,11,3,0,0
17,1,T,100,Pix,400,518,100,0,6,2,1,1
17,1,CT,200,Skynet.tns,518,400,31,0,14,8,0,2
17,1,T,71,Ulicni_hodac,400,518,100,0,22,5,0,0
17,1,CT,11,djem,518,400,100,0,9,1,0,1
18,1,CT,0,.trnX,500,328,100,0,2,0,0,0
18,1,T,7,LaMasse,328,500,100,0,23,1,0,0
18,1,T,221,Pix,328,500,100,0,32,9,0,2
18,1,CT,137,Real1zm,500,328,100,0,2,2,0,0
18,1,CT,42,Timororis,500,328,28,0,5,2,2,2
18,1,CT,321,Tyreu,500,328,100,0,29,10,3,3
18,1,T,49,_Sábio_,328,500,100,0,8,2,1,1
18,1,T,0,_lincoln_,328,500,100,0,0,0,0,0
18,1,CT,0,bytaN,500,328,0,0,24,0,0,0
18,1,T,0,⭐️⭐️BOT CompaQ⭐️⭐,328,500,0,0,0,0,0,0
18,1,T,51,⭐️⭐️CompaQ⭐️⭐,0,0,100,0,4,1,0,0
19,1,T,69,AlexWolf,118,500,100,0,8,1,0,0
19,1,T,0,AllAbS,118,500,100,0,2,0,0,0
19,1,CT,40,L e G e n D a,500,118,95,0,39,2,0,0
16,1,T,245,TZANCA URAGANU,545,466,68,0,10,11,0,2
19,1,CT,0,Norish,500,118,0,0,7,0,0,0
16,1,T,151,Pix,545,466,100,0,43,8,0,2
16,1,T,57,Daredevil,545,466,100,0,10,3,0,0
13,1,CT,0,Neisonas,100,500,100,0,3,0,0,0
13,1,T,0,Pix,500,100,5,0,5,0,0,0
13,1,CT,0,Po 4:20,100,500,100,0,3,0,0,0
13,1,CT,16,beer,100,500,100,0,3,1,0,0
13,1,CT,0,siemka,100,500,100,0,0,0,0,0
13,1,T,100,ОлЕГх,500,100,0,0,13,3,0,1
13,1,T,100,Эрик Болт,500,100,100,0,14,4,0,1
13,1,T,200,соли_спайсы,500,100,0,6,18,2,2,2
14,1,T,0,*illi*,232,500,100,0,2,0,0,0
14,1,CT,151,Daredevil,500,232,100,0,22,9,0,1
14,1,CT,150,Heli[ver],500,232,53,0,14,5,0,2
14,1,CT,199,LaMasse,500,232,96,5,47,11,0,2
14,1,CT,0,Pix,500,232,0,0,4,0,0,0
14,1,T,0,RushHard F.,232,500,100,0,7,0,0,0
14,1,T,0,SKILL_IST LOST( f1 ),232,500,100,0,5,0,0,0
14,1,CT,0,alvarostia24,500,232,0,0,31,0,0,0
14,1,T,12,sexy eis mit sahne,232,500,100,0,5,1,0,0
14,1,T,220,sv_aim_1,232,500,100,0,29,11,2,1
15,1,T,0,Banita.exe,83,500,100,0,7,0,0,0
15,1,T,0,Ereaway,83,500,100,0,11,0,0,0
15,1,T,0,GlamourX,83,500,100,0,3,0,0,0
15,1,T,0,Kerberos,83,500,100,0,21,0,0,0
15,1,CT,104,LaMasse,500,83,40,0,43,3,0,0
15,1,T,83,Miś Kolaborant,83,500,100,0,16,4,0,0
15,1,CT,0,Mr . Vik,500,83,0,0,2,0,0,0
15,1,CT,95,Pix,500,83,22,0,37,5,1,2
15,1,CT,1,nerushimav,500,83,21,0,6,1,0,0
15,1,CT,300,𝕄𝕠𝕤𝕖𝕤,500,83,0,0,12,4,3,3
16,1,CT,0,999,466,545,100,0,2,0,0,0
16,1,T,15,LaMasse,545,466,100,1,6,1,0,0
13,1,CT,84,NO-trade,100,500,100,0,22,6,0,1
19,1,T,0,STOP亗 -TAISM-,0,0,100,0,10,0,0,0
19,1,CT,0,puckoshark,500,118,0,0,25,0,0,0
23,1,CT,300,ARTO..,321,500,100,0,20,7,2,3
23,1,CT,0,Counterinski,321,500,100,0,0,0,0,0
23,1,CT,0,FuN,321,500,100,0,0,0,0,0
23,1,T,148,LaMasse,500,321,100,0,29,5,3,2
23,1,CT,0,Myšák,321,500,100,0,8,0,0,0
23,1,T,157,Peppy,500,321,100,3,29,5,1,2
23,1,T,0,lil jeep,500,321,0,1,2,0,0,0
23,1,CT,21,szilopapa,321,500,100,0,19,1,0,0
23,1,T,195,ӾӾӾ,500,321,21,0,25,7,0,1
24,1,T,177,CrossFitJannE,336,511,111,0,12,4,0,1
24,1,CT,119,KubeQ,511,336,44,0,38,7,0,1
24,1,T,43,LaMasse,336,511,100,0,19,5,0,0
24,1,T,0,Linus,336,511,100,0,4,0,0,0
24,1,T,9,Meikä poika,336,511,100,0,15,1,0,1
24,1,CT,124,Pingwinator,511,336,0,0,33,6,1,3
24,1,T,107,Pix,336,511,100,0,33,5,0,0
24,1,CT,157,cutie,511,336,92,1,7,2,0,0
24,1,CT,75,is that a supra?,511,336,100,0,2,5,2,0
24,1,CT,36,ok hand,511,336,100,0,3,2,1,1
25,1,CT,0,LaMasse,415,482,100,0,1,0,0,0
25,1,T,74,ONE,482,415,100,0,17,4,0,1
25,1,T,137,PLUXURY SPORT <3,482,415,0,0,22,5,0,2
25,1,CT,124,Paddy Cooper,415,482,100,5,20,4,0,0
25,1,T,145,Robert,482,415,96,0,26,4,1,1
25,1,T,100,Sirius Black,482,415,100,0,18,4,0,1
25,1,CT,221,WoRlD,415,482,100,0,24,10,1,2
25,1,CT,0,mohammed alhaboobi,415,482,100,0,6,0,0,0
25,1,T,26,sh1zey,482,415,149,0,9,1,0,0
25,1,CT,70,☜☆☞ ddie ☜☆☞,415,482,100,0,7,2,1,1
23,1,T,0,911-,500,321,100,0,4,0,0,0
19,1,T,26,hcaktuna,118,500,100,0,8,1,0,0
22,1,T,0,sk0rp,100,461,100,0,7,0,0,0
22,1,T,0,bL(*+*)K ^,100,461,100,0,8,0,0,0
19,1,CT,460,sMiley,500,118,23,0,90,20,2,5
19,1,CT,0,simoN,500,118,0,0,29,0,0,0
20,1,T,94,CiufyX*,400,344,52,0,14,4,0,2
20,1,T,49,ElegyEllem,400,344,60,0,33,2,0,0
20,1,T,69,Eusebio Sausage,400,344,100,0,10,3,0,0
20,1,T,23,LaMasse,400,344,100,0,12,2,0,0
20,1,CT,115,RASTADANIK,344,400,100,0,33,8,0,1
20,1,CT,96,cлучайно,344,400,100,0,17,4,0,0
20,1,CT,0,gbba,344,400,0,0,0,0,0,0
20,1,T,165,husky,400,344,32,0,36,8,1,2
20,1,CT,0,k1bu,344,400,100,1,17,0,0,0
20,1,CT,133,ЗаЦеНи_116Rus,344,400,100,0,29,7,0,1
21,1,CT,0,?Zimmer 6_Raisen.CS.Money,189,500,100,0,0,0,0,0
21,1,CT,0,Bongo,189,500,100,0,0,0,0,0
21,1,T,0,Fr3e,500,189,0,5,4,0,0,0
21,1,T,135,Kosta,500,189,82,0,50,5,0,1
21,1,T,0,LaMasse,500,189,39,0,10,0,0,0
21,1,CT,68,Mr. Worldwide (⌐■_■),189,500,100,0,3,1,1,0
21,1,CT,82,Stanley,189,500,100,0,12,2,1,0
21,1,CT,39,TFusi0n,189,500,100,0,13,1,0,0
21,1,T,200,aKIA,500,189,68,0,17,5,1,2
21,1,T,165,weeeeee,500,189,0,1,40,8,0,2
22,1,T,0,GlobaL!peeK,100,461,100,0,3,0,0,0
22,1,CT,0,Golgotho,461,100,0,0,10,0,0,0
22,1,CT,270,LaMasse,461,100,0,0,43,17,0,2
22,1,T,0,Max15Craft,100,461,100,0,15,0,0,0
22,1,CT,100,Pix,461,100,100,0,34,4,0,1
22,1,CT,0,Pixels,461,100,0,0,3,0,0,0
22,1,T,100,Warning! ☢,100,461,100,2,13,5,2,1
22,1,CT,91,josebadecarglass,461,100,21,0,24,4,1,2
13,1,T,100,LaMasse,500,100,6,0,31,5,0,1
19,1,T,23,LaMasse,118,500,100,0,1,1,0,0
12,1,CT,0,zadymka,40,500,100,0,2,0,0,0
3,1,CT,119,Midgar_7,500,200,100,0,16,5,0,1
3,1,CT,5,Pix,500,200,0,0,10,1,0,1
3,1,CT,100,Squirt for me?,500,200,0,0,2,1,1,1
3,1,CT,176,TACOS,500,200,100,0,21,5,1,1
3,1,T,200,cocaine shawty,200,500,100,0,10,3,2,2
3,1,T,0,fatument,200,500,100,0,10,0,0,0
4,1,T,69,-ScofieLd,400,518,100,0,19,4,1,2
4,1,CT,118,Alexa_ae | sex haver,518,400,100,0,11,5,1,1
4,1,CT,100,DoNeVu,518,400,100,0,30,5,0,1
4,1,CT,89,JsN,518,400,100,0,32,7,0,0
4,1,T,76,LaMasse,400,518,100,0,57,6,0,1
4,1,T,84,Marco_0ne,400,518,118,2,11,3,0,0
4,1,T,100,Pix,400,518,100,0,6,2,1,1
4,1,CT,200,Skynet.tns,518,400,31,0,14,8,0,2
4,1,T,71,Ulicni_hodac,400,518,100,0,22,5,0,0
4,1,CT,11,djem,518,400,100,0,9,1,0,1
5,1,CT,0,.trnX,500,328,100,0,2,0,0,0
5,1,T,7,LaMasse,328,500,100,0,23,1,0,0
5,1,T,221,Pix,328,500,100,0,32,9,0,2
5,1,CT,137,Real1zm,500,328,100,0,2,2,0,0
5,1,CT,42,Timororis,500,328,28,0,5,2,2,2
5,1,CT,321,Tyreu,500,328,100,0,29,10,3,3
5,1,T,49,_Sábio_,328,500,100,0,8,2,1,1
5,1,T,0,_lincoln_,328,500,100,0,0,0,0,0
5,1,CT,0,bytaN,500,328,0,0,24,0,0,0
5,1,T,0,⭐️⭐️BOT CompaQ⭐️⭐,328,500,0,0,0,0,0,0
5,1,T,51,⭐️⭐️CompaQ⭐️⭐,0,0,100,0,4,1,0,0
6,1,CT,137,Daredevil,270,473,100,0,47,9,0,0
6,1,T,88,KreizySofric,473,270,0,0,38,7,0,1
3,1,CT,100,LaMasse,500,200,0,0,47,5,0,1
6,1,CT,74,"L'ahuri, bière en main",270,473,100,0,7,3,0,0
3,1,T,0,LE C,200,500,100,0,1,0,0,0
3,1,T,0,Bing Chilling,200,500,100,0,3,0,0,0
12,1,CT,0,᠌proland,40,500,100,0,7,0,0,0
0,1,T,169,MooN,500,397,100,1,21,6,0,1
0,1,CT,79,Pix,397,500,100,0,20,3,0,0
0,1,CT,0,SibirskiPlavac,397,500,100,0,2,0,0,0
0,1,T,100,Super Kobe,500,397,96,0,58,4,0,1
0,1,T,0,Super Mongo,500,397,100,0,1,0,0,0
0,1,T,0,Super gayzolas,500,397,44,0,35,0,0,0
0,1,T,231,Super linda,500,397,67,0,30,7,1,3
0,1,CT,19,TACOS,397,500,100,0,2,1,0,0
1,1,T,100,ARRRRRRRRR,100,500,100,3,30,5,2,1
1,1,T,0,D22,100,500,100,2,4,0,0,0
1,1,T,0,Dr. Carry,100,500,100,1,3,0,0,0
1,1,T,0,HardChiller,100,500,100,0,3,0,0,0
1,1,CT,82,LaMasse,500,100,100,0,16,4,0,0
1,1,CT,0,MAREGA,500,100,7,0,7,0,0,0
1,1,CT,164,Montanelas ( ͡° ͜ʖ ͡,500,100,0,0,14,6,0,2
1,1,CT,141,Pix,500,100,0,0,53,8,0,1
1,1,CT,113,TACOS,500,100,0,0,30,4,1,2
1,1,T,0,Tomkos,100,500,100,0,2,0,0,0
2,1,T,1,Beetlejuice,493,497,100,0,10,1,0,0
2,1,CT,146,Folcatus,497,493,100,0,22,11,0,2
2,1,T,63,KONDZIU,493,497,100,0,17,2,0,0
2,1,T,63,LaMasse,493,497,100,0,5,1,1,0
2,1,CT,112,Silverino,497,493,100,0,34,7,0,0
2,1,CT,0,broski,497,493,100,0,1,0,0,0
2,1,CT,40,kiko,497,493,100,0,10,2,0,0
2,1,T,265,АЪЪА,493,497,99,0,39,7,2,4
2,1,T,101,ЭТОТ ЮРЕЦ,493,497,100,0,19,4,0,1
2,1,CT,199,блеберт,497,493,100,0,23,7,0,1
3,1,T,0,Golden Patrone,200,500,100,0,4,0,0,0
6,1,CT,54,LaMasse,270,473,100,0,36,3,0,1
0,1,CT,184,LaMasse,397,500,100,0,42,14,1,1
6,1,T,101,janjebemajke,473,270,76,0,8,3,0,2
9,1,T,1,先輩SӘɳρaϊ先輩,270,456,100,0,8,1,1,1
10,1,T,134,1rs1n,500,195,88,0,15,4,1,2
10,1,T,81,AIR,500,195,95,0,5,1,0,0
10,1,T,100,Dan,500,195,0,0,38,2,1,1
10,1,CT,0,Daredevil,195,500,100,0,0,0,0,0
10,1,T,85,Knur ;3,500,195,12,2,24,4,0,1
10,1,CT,38,LaMasse,195,500,100,0,8,2,0,0
10,1,CT,37,Pix,195,500,100,0,39,3,0,0
10,1,T,100,[DB] Dante,500,195,0,2,21,3,0,1
10,1,CT,0,diki,195,500,100,0,1,0,0,0
10,1,CT,120,ltglenn2,195,500,100,0,3,2,0,0
11,1,CT,100,Battledrone,500,402,99,1,31,2,0,1
11,1,T,30,Daredevil,402,500,100,0,30,2,0,0
11,1,CT,52,Jennykla,500,402,100,0,12,2,0,0
11,1,T,100,LaMasse,402,500,100,0,22,7,0,1
11,1,T,20,Lapland,402,500,100,0,7,1,0,0
11,1,CT,148,Xantho,500,402,83,0,29,6,0,2
11,1,T,83,ferwbal,402,500,100,0,5,3,0,0
11,1,CT,200,xNexT9,500,402,20,0,33,8,0,2
11,1,CT,0,✪ Betchy,500,402,100,5,3,0,0,0
11,1,T,169,ィ科Toxic Ghoul科ィ,402,500,100,0,20,3,2,1
12,1,CT,3,COÑITO 2.0,40,500,100,0,8,1,0,0
12,1,CT,3,Daredevil,40,500,100,0,8,1,0,0
12,1,T,209,GUGUŚ,500,40,18,0,37,6,3,3
12,1,T,191,ICE MAKER,500,40,42,0,28,4,1,1
12,1,CT,34,LaMasse,40,500,100,0,14,2,0,0
12,1,T,100,Old Vack,500,40,0,2,13,3,0,1
12,1,T,0,PenisBrno,500,40,0,1,34,0,0,0
6,1,CT,5,Pix,270,473,100,0,6,1,0,0
9,1,T,0,Влад Яровой,270,456,100,0,2,0,0,0
9,1,T,90,АНТОН ЮРЬЕВИЧ,270,456,100,0,22,6,1,0
12,1,T,0,g1mple,500,40,0,0,10,0,0,0
9,1,CT,0,Pix,456,270,100,0,31,0,0,0
6,1,T,84,jure,473,270,100,0,28,3,1,0
6,1,T,0,lovro,473,270,20,0,8,0,0,0
6,1,T,200,mihac,473,270,74,0,23,11,2,2
6,1,CT,0,сегодня отдыхаю,270,473,100,1,3,0,0,0
7,1,CT,67,AHOUUU WAOUF WAOUF,500,102,0,0,17,3,0,1
7,1,T,0,"Boris""Nemlow""V",0,0,100,0,5,0,0,0
7,1,CT,1,Daredevil,500,102,0,0,17,1,0,1
7,1,T,60,Dzerteur,102,500,100,0,15,2,0,0
9,1,T,79,huskies,270,456,100,0,15,3,1,1
7,1,CT,138,Midgar_7,500,102,42,0,25,5,0,0
7,1,CT,33,Pix,500,102,0,0,48,2,0,0
7,1,T,0,Seb✪Z,102,500,100,0,0,0,0,0
7,1,CT,261,Гном,500,102,60,0,53,14,2,3
7,1,T,42,֍Puri֍,102,500,100,0,4,3,0,0
7,1,T,0,GuiiZ#,102,500,100,0,7,0,0,0
8,1,CT,0,Elfo,416,451,100,0,3,0,0,0
8,1,T,137,2kilo ziemniakow,451,416,60,0,21,5,2,1
9,1,T,100,Jol1y,270,456,96,0,6,1,1,1
9,1,CT,236,Daredevil,456,270,21,0,83,9,2,2
9,1,CT,29,Anime на аве,456,270,100,1,9,1,0,0
9,1,CT,123,99 problems,456,270,100,0,12,3,0,1
8,1,T,23,⭕⃤GerarHB9☁,451,416,57,0,6,2,0,1
9,1,CT,108,LaMasse,456,270,0,0,68,5,1,1
8,1,T,176,Pix,451,416,100,0,37,13,0,1
8,1,CT,220,OldManTouchy,416,451,100,0,47,12,0,1
8,1,T,0,Midgar_7,451,416,100,0,1,0,0,0
8,1,CT,53,Luci,416,451,100,0,29,5,0,0
8,1,T,115,LaMasse,451,416,100,0,39,8,2,1
8,1,CT,95,Ichigo Kurosaki,416,451,100,0,35,5,0,3
8,1,CT,48,qLethal,416,451,100,0,15,7,0,0
17,2,T,52,Pix,330,520,100,0,8,2,0,0
17,2,T,4,Marco_0ne,330,520,124,2,18,1,0,1
17,2,T,144,LaMasse,330,520,100,0,16,7,0,1
17,2,CT,87,JsN,520,330,100,0,30,3,0,0
17,2,CT,146,DoNeVu,520,330,100,0,25,8,1,2
16,2,CT,25,xfl0ud,209,500,100,0,8,1,0,0
17,2,T,30,-ScofieLd,330,520,100,0,14,2,0,0
16,2,T,292,xlw,500,209,0,0,8,5,0,4
16,2,CT,0,vikingar,209,500,100,0,8,0,0,0
16,2,CT,0,sağ elimde falçata solda 70lik,209,500,100,0,7,0,0,0
16,2,CT,184,Yukichi Tsumura,209,500,100,0,20,6,2,1
17,2,CT,113,Alexa_ae | sex haver,520,330,100,0,38,4,1,1
17,2,CT,174,Skynet.tns,520,330,30,0,27,6,0,2
19,2,CT,0,L e G e n D a,492,144,0,0,1,0,0,0
17,2,CT,0,djem,520,330,0,0,2,0,0,0
18,2,CT,80,.trnX,254,500,100,0,9,3,0,1
18,2,T,100,LaMasse,500,254,54,0,38,9,0,1
18,2,T,131,Pix,500,254,4,0,31,6,1,2
18,2,CT,65,Real1zm,254,500,100,0,5,1,0,1
18,2,CT,54,Timororis,254,500,100,0,36,4,0,0
18,2,CT,0,Tyreu,254,500,100,0,10,0,0,0
18,2,T,22,_Sábio_,500,254,100,0,6,1,0,0
18,2,T,147,_lincoln_,500,254,100,0,49,9,0,1
18,2,CT,55,bytaN,254,500,100,0,38,5,0,0
18,2,T,100,⭐️⭐️BOT CompaQ⭐️⭐,500,254,3,0,30,3,1,1
19,2,T,0,AlexWolf,144,492,100,0,3,0,0,0
19,2,T,133,AllAbS,144,492,100,0,23,5,0,1
13,2,CT,72,Neisonas,499,241,25,0,11,1,0,0
17,2,T,100,Ulicni_hodac,330,520,100,0,1,1,0,1
16,2,T,85,TZANCA URAGANU,500,209,100,0,25,4,0,1
14,2,T,0,sexy eis mit sahne,180,588,100,0,4,0,0,0
16,2,T,44,LaMasse,500,209,82,0,29,2,0,0
19,2,CT,200,Norish,492,144,0,0,36,6,1,2
13,2,T,0,Pix,241,499,100,0,0,0,0,0
13,2,CT,100,Po 4:20,499,241,0,3,12,2,1,1
13,2,CT,136,beer,499,241,16,0,21,3,2,2
13,2,CT,92,siemka,499,241,100,0,25,3,1,1
13,2,T,25,ОлЕГх,241,499,100,0,15,1,0,0
13,2,T,100,Эрик Болт,241,499,100,0,17,4,0,1
13,2,T,81,соли_спайсы,241,499,100,0,6,3,0,0
14,2,T,0,*illi*,180,588,100,1,10,0,0,0
14,2,CT,37,Daredevil,588,180,26,0,13,2,0,0
14,2,CT,63,Heli[ver],588,180,0,0,10,2,1,1
14,2,CT,100,LaMasse,588,180,49,1,17,3,1,1
14,2,CT,199,Pix,588,180,100,0,4,5,2,1
14,2,T,103,RushHard F.,180,588,100,0,21,3,1,1
14,2,T,51,SKILL_IST LOST( f1 ),180,588,188,0,4,3,0,0
14,2,CT,189,alvarostia24,588,180,99,0,65,10,0,2
14,2,T,26,sv_aim_1,180,588,100,0,3,1,0,0
15,2,T,0,Banita.exe,500,322,100,0,7,0,0,0
15,2,T,100,Ereaway,500,322,7,0,44,8,1,1
15,2,T,300,GlamourX,500,322,87,0,26,9,1,3
15,2,T,12,Kerberos,500,322,100,0,17,1,0,0
15,2,CT,45,LaMasse,322,500,100,0,13,8,1,0
15,2,T,88,Miś Kolaborant,500,322,28,0,27,4,1,1
15,2,CT,0,Mr . Vik,322,500,100,0,8,0,0,0
15,2,CT,78,Pix,322,500,100,0,25,3,0,1
15,2,CT,71,nerushimav,322,500,100,0,10,3,0,0
15,2,CT,128,𝕄𝕠𝕤𝕖𝕤,322,500,100,0,27,6,0,1
16,2,CT,0,999,209,500,100,0,5,0,0,0
16,2,T,0,Daredevil,500,209,27,0,14,0,0,0
16,2,T,79,Pix,500,209,0,0,26,3,0,0
19,2,T,0,STOP亗 -TAISM-,0,0,100,0,3,0,0,0
22,2,T,53,bL(*+*)K ^,281,500,100,0,3,1,0,0
19,2,CT,100,puckoshark,492,144,100,0,9,5,0,1
23,2,CT,0,Counterinski,369,421,100,0,1,0,0,0
23,2,CT,40,FuN,369,421,100,0,3,2,0,0
23,2,T,21,LaMasse,421,369,100,0,1,1,0,0
23,2,CT,78,Myšák,369,421,100,0,7,3,0,0
23,2,T,200,Peppy,421,369,100,0,15,4,1,2
23,2,T,75,lil jeep,421,369,70,0,35,6,0,0
23,2,CT,160,szilopapa,369,421,21,0,13,3,2,2
23,2,T,100,ӾӾӾ,421,369,100,0,13,4,0,1
24,2,T,27,CrossFitJannE,492,586,153,0,6,1,0,0
24,2,CT,153,KubeQ,586,492,100,0,66,15,0,0
24,2,T,200,LaMasse,492,586,100,0,63,11,1,2
24,2,T,248,Linus,492,586,91,0,69,17,0,3
24,2,T,0,Meikä poika,492,586,190,0,4,0,0,0
24,2,CT,64,Pingwinator,586,492,100,0,7,8,0,0
24,2,T,17,Pix,492,586,59,0,31,1,0,0
24,2,CT,0,cutie,586,492,100,0,4,0,0,0
24,2,CT,0,is that a supra?,586,492,100,0,4,0,0,0
24,2,CT,369,ok hand,586,492,100,0,5,10,2,2
25,2,CT,178,LaMasse,500,360,81,0,52,8,1,2
25,2,T,81,ONE,360,500,100,0,12,3,0,0
25,2,T,79,PLUXURY SPORT <3,360,500,100,0,7,3,0,1
25,2,CT,109,Paddy Cooper,500,360,0,0,44,4,1,2
25,2,T,79,Robert,360,500,100,0,20,5,0,1
25,2,T,100,Sirius Black,360,500,100,0,13,1,1,1
25,2,CT,91,WoRlD,500,360,100,0,4,1,1,0
25,2,CT,72,mohammed alhaboobi,500,360,100,0,16,1,0,0
25,2,T,21,sh1zey,360,500,100,1,3,3,0,0
25,2,CT,50,☜☆☞ ddie ☜☆☞,500,360,100,0,42,3,0,1
13,2,CT,99,NO-trade,499,241,100,0,13,6,0,1
23,2,CT,91,ARTO..,369,421,100,0,29,5,0,1
19,2,T,11,hcaktuna,144,492,100,0,9,1,0,0
23,2,T,25,911-,421,369,9,0,4,1,1,1
22,2,CT,36,josebadecarglass,500,281,21,0,12,1,0,1
19,2,CT,100,sMiley,492,144,0,0,3,1,0,1
19,2,CT,92,simoN,492,144,44,0,52,4,0,1
20,2,T,0,CiufyX*,500,447,100,0,3,0,0,0
20,2,T,208,ElegyEllem,500,447,100,0,53,12,1,1
20,2,T,0,Eusebio Sausage,500,447,100,0,26,0,0,0
20,2,T,197,LaMasse,500,447,47,0,33,7,2,3
20,2,CT,102,RASTADANIK,447,500,100,0,29,5,1,1
20,2,CT,100,cлучайно,447,500,100,0,8,1,1,1
20,2,CT,154,gbba,447,500,100,0,38,5,1,2
20,2,T,95,husky,500,447,100,0,32,5,1,1
20,2,CT,91,k1bu,447,500,100,0,6,4,0,0
20,2,CT,0,ЗаЦеНи_116Rus,447,500,100,0,3,0,0,0
21,2,CT,96,?Zimmer 6_Raisen.CS.Money,500,290,100,0,4,1,1,0
21,2,CT,82,Bongo,500,290,100,0,17,3,1,0
21,2,T,0,Fr3e,290,500,100,2,3,0,0,0
21,2,T,100,Kosta,290,500,100,0,13,2,1,1
21,2,T,22,LaMasse,290,500,100,0,3,1,0,0
21,2,CT,86,Mr. Worldwide (⌐■_■),500,290,26,0,34,5,0,2
21,2,CT,36,Stanley,500,290,0,0,10,2,1,1
21,2,CT,200,TFusi0n,500,290,64,0,20,9,1,2
21,2,T,123,aKIA,290,500,100,0,8,2,1,1
21,2,T,45,weeeeee,290,500,100,0,11,4,0,0
22,2,T,100,GlobaL!peeK,281,500,100,0,8,3,1,1
22,2,CT,102,Golgotho,500,281,100,0,5,2,2,2
22,2,CT,298,LaMasse,500,281,81,0,38,12,1,2
22,2,T,10,Max15Craft,281,500,100,0,1,1,0,1
22,2,CT,0,Pix,500,281,0,0,12,0,0,0
22,2,CT,64,Pixels,500,281,100,0,12,2,0,0
22,2,T,0,Warning! ☢,281,500,100,0,2,0,0,0
22,2,T,118,sk0rp,281,500,100,0,13,5,1,0
13,2,T,35,LaMasse,241,499,100,0,47,3,0,1
19,2,T,0,LaMasse,144,492,100,0,14,0,0,0
12,2,CT,96,zadymka,483,500,100,0,27,6,0,2
3,2,CT,0,Midgar_7,297,500,100,0,2,0,0,0
3,2,CT,66,Pix,297,500,100,0,10,2,0,0
3,2,CT,0,Squirt for me?,297,500,100,3,1,0,0,0
3,2,CT,0,TACOS,297,500,100,0,0,0,0,0
3,2,T,0,cocaine shawty,500,297,99,0,9,0,0,0
3,2,T,142,fatument,500,297,100,0,18,4,1,2
4,2,T,30,-ScofieLd,330,520,100,0,14,2,0,0
4,2,CT,113,Alexa_ae | sex haver,520,330,100,0,38,4,1,1
4,2,CT,146,DoNeVu,520,330,100,0,25,8,1,2
4,2,CT,87,JsN,520,330,100,0,30,3,0,0
4,2,T,144,LaMasse,330,520,100,0,16,7,0,1
4,2,T,4,Marco_0ne,330,520,124,2,18,1,0,1
4,2,T,52,Pix,330,520,100,0,8,2,0,0
4,2,CT,174,Skynet.tns,520,330,30,0,27,6,0,2
4,2,T,100,Ulicni_hodac,330,520,100,0,1,1,0,1
4,2,CT,0,djem,520,330,0,0,2,0,0,0
5,2,CT,80,.trnX,254,500,100,0,9,3,0,1
5,2,T,100,LaMasse,500,254,54,0,38,9,0,1
5,2,T,131,Pix,500,254,4,0,31,6,1,2
5,2,CT,65,Real1zm,254,500,100,0,5,1,0,1
5,2,CT,54,Timororis,254,500,100,0,36,4,0,0
5,2,CT,0,Tyreu,254,500,100,0,10,0,0,0
5,2,T,22,_Sábio_,500,254,100,0,6,1,0,0
5,2,T,147,_lincoln_,500,254,100,0,49,9,0,1
5,2,CT,55,bytaN,254,500,100,0,38,5,0,0
5,2,T,100,⭐️⭐️BOT CompaQ⭐️⭐,500,254,3,0,30,3,1,1
6,2,CT,49,Daredevil,264,500,100,0,8,3,0,0
6,2,T,27,KreizySofric,500,264,0,0,60,1,0,0
6,2,CT,113,"L'ahuri, bière en main",264,500,100,0,23,4,1,2
3,2,CT,231,LaMasse,297,500,100,0,47,13,1,3
6,2,CT,15,LaMasse,264,500,100,0,1,1,0,0
3,2,T,258,LE C,500,297,100,0,15,6,1,2
3,2,T,87,Bing Chilling,500,297,100,0,23,3,0,0
0,2,CT,158,LaMasse,448,384,0,0,34,4,1,2
0,2,T,0,MooN,384,448,100,0,1,0,0,0
0,2,CT,0,Pix,448,384,100,0,5,0,0,0
0,2,CT,126,SibirskiPlavac,448,384,100,0,24,6,0,1
0,2,T,100,Super Kobe,384,448,100,0,11,2,1,1
0,2,T,200,Super Mongo,384,448,100,0,13,3,1,2
0,2,T,84,Super gayzolas,384,448,100,0,6,5,0,0
0,2,T,0,Super linda,384,448,100,0,5,0,0,0
0,2,CT,164,TACOS,448,384,84,0,34,6,2,2
1,2,T,92,ARRRRRRRRR,335,500,100,0,6,4,0,0
1,2,T,0,D22,335,500,100,0,3,0,0,0
1,2,T,0,Dr. Carry,335,500,100,0,1,0,0,0
1,2,T,143,HardChiller,335,500,100,0,24,5,0,1
1,2,CT,28,LaMasse,500,335,100,0,15,2,0,0
