Game_number,Map,Pseudo,Team,Round_number,Type,Number,X,Y,Z
2,de_nuke,Folcatus,CT,2,DamageReceived_target,3,143.278885,-893.706543,-415.968750
2,de_nuke,Folcatus,CT,3,DamageInfliged,0,-127.558395,-421.922119,-415.968750
2,de_nuke,Folcatus,CT,3,DamageInfliged,1,-81.352753,-432.248047,-415.968750
2,de_nuke,Folcatus,CT,3,DamageInfliged,2,1125.540771,-1814.738037,-415.974609
2,de_nuke,Folcatus,CT,3,DamageInfliged,3,760.681885,-1695.892090,-415.968811
2,de_nuke,Folcatus,CT,3,DamageInfliged_targetposition,0,-127.558395,-421.922119,-415.968750
2,de_nuke,Folcatus,CT,3,DamageInfliged_targetposition,1,-81.352753,-432.248047,-415.968750
2,de_nuke,Folcatus,CT,3,DamageInfliged_targetposition,2,1125.540771,-1814.738037,-415.974609
2,de_nuke,Folcatus,CT,3,DamageInfliged_targetposition,3,760.681885,-1695.892090,-415.968811
2,de_nuke,Folcatus,CT,3,DamageReceived_target,0,-136.213440,-420.362976,-415.968750
2,de_nuke,Folcatus,CT,3,DamageReceived_target,1,766.473083,-1693.879272,-415.968811
2,de_nuke,Folcatus,CT,3,DamageReceived_target,2,774.066650,-923.851868,-408.139008
2,de_nuke,Folcatus,CT,3,DamageReceived_origin,0,-255.040848,-1033.171997,-415.981750
2,de_nuke,Folcatus,CT,3,DamageReceived_origin,1,465.389862,-692.137024,-415.169739
2,de_nuke,Folcatus,CT,3,DamageReceived_origin,2,927.968750,-1471.446289,-415.968750
2,de_nuke,Folcatus,CT,3,Kill,0,1125.540771,-1814.738037,-415.974609
2,de_nuke,Folcatus,CT,3,Kill,1,760.681885,-1695.892090,-415.968811
2,de_nuke,Folcatus,CT,3,Death,0,774.066650,-923.851868,-408.139008
2,de_nuke,Folcatus,CT,5,DamageReceived_target,0,363.836823,232.542175,-415.968750
2,de_nuke,Folcatus,CT,5,DamageReceived_origin,0,55.162346,-469.254974,-415.968750
2,de_nuke,Folcatus,CT,5,DamageInfliged,0,439.031250,-1420.031250,-464.532074
2,de_nuke,Folcatus,CT,5,DamageInfliged_targetposition,0,439.031250,-1420.031250,-464.532074
2,de_nuke,Folcatus,CT,7,DamageInfliged,0,438.818878,397.181183,-429.563843
2,de_nuke,Folcatus,CT,7,DamageInfliged,1,438.818878,397.181183,-429.563843
2,de_nuke,Folcatus,CT,7,DamageInfliged,2,528.467590,-299.047882,-127.968750
2,de_nuke,Folcatus,CT,7,DamageInfliged,3,653.159973,-289.985992,-127.968750
2,de_nuke,Folcatus,CT,7,DamageInfliged_targetposition,0,438.818878,397.181183,-429.563843
2,de_nuke,Folcatus,CT,7,DamageInfliged_targetposition,1,438.818878,397.181183,-429.563843
2,de_nuke,Folcatus,CT,7,DamageInfliged_targetposition,2,528.467590,-299.047882,-127.968750
2,de_nuke,Folcatus,CT,7,DamageInfliged_targetposition,3,653.159973,-289.985992,-127.968750
2,de_nuke,Folcatus,CT,7,Kill,0,528.467590,-299.047882,-127.968750
2,de_nuke,Folcatus,CT,7,Kill,1,653.159973,-289.985992,-127.968750
2,de_nuke,Folcatus,CT,1,Kill,0,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,Kill,1,1363.310547,-855.189392,-740.755432
2,de_nuke,Folcatus,CT,1,Death,0,677.620239,-1271.938721,-769.968750
2,de_nuke,Folcatus,CT,1,DamageInfliged,0,211.764008,111.155701,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,1,-81.061623,-600.425903,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,2,-72.423645,-604.047424,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,3,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,4,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,5,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,6,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,7,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged,8,1321.501099,-870.808777,-751.168335
2,de_nuke,Folcatus,CT,1,DamageInfliged,9,1352.111816,-859.591125,-743.689880
2,de_nuke,Folcatus,CT,1,DamageInfliged,10,1360.269531,-857.106873,-742.033691
2,de_nuke,Folcatus,CT,1,DamageInfliged,11,1363.310547,-855.189392,-740.755432
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,0,211.764008,111.155701,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,1,-81.061623,-600.425903,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,2,-72.423645,-604.047424,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,3,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,4,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,5,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,6,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,7,-70.287735,-604.865845,-415.969147
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,8,1321.501099,-870.808777,-751.168335
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,9,1352.111816,-859.591125,-743.689880
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,10,1360.269531,-857.106873,-742.033691
2,de_nuke,Folcatus,CT,1,DamageInfliged_targetposition,11,1363.310547,-855.189392,-740.755432
2,de_nuke,Folcatus,CT,1,DamageReceived_target,0,211.764008,111.155701,-415.969147
2,de_nuke,Folcatus,CT,1,DamageReceived_target,1,-122.931725,-767.597717,-415.969147
2,de_nuke,Folcatus,CT,1,DamageReceived_target,2,1345.540039,-861.541504,-744.990112
2,de_nuke,Folcatus,CT,1,DamageReceived_target,3,1357.949341,-857.828552,-742.514832
2,de_nuke,Folcatus,CT,1,DamageReceived_target,4,677.620239,-1271.938721,-769.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_target,5,677.620239,-1271.938721,-769.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,0,211.764008,111.155701,-415.969147
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,1,-305.351349,-1034.396729,-351.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,2,1269.181641,-597.802795,-639.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,3,1262.072632,-601.294189,-639.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,4,238.545242,-1330.321167,-775.968750
2,de_nuke,Folcatus,CT,1,DamageReceived_origin,5,214.990784,-1328.381592,-775.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,0,354.673065,-1440.570923,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,1,358.487335,-1442.370239,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,2,380.261505,-1461.625854,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,3,384.950104,-1464.158325,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,4,392.036774,-1469.800415,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_target,5,378.095764,-1461.165649,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,0,803.270081,-1019.077881,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,1,793.762024,-1008.413025,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,2,639.330261,-1233.795044,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,3,645.955444,-1082.768433,-415.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,4,1045.867798,-393.714630,-127.968750
2,de_nuke,Folcatus,T,13,DamageReceived_origin,5,987.648010,-359.587769,-127.968750
2,de_nuke,Folcatus,T,13,Death,0,378.095764,-1461.165649,-415.968750
2,de_nuke,Folcatus,T,14,DamageReceived_target,0,819.194336,-2423.882324,-416.115845
2,de_nuke,Folcatus,T,14,DamageReceived_origin,0,1410.393066,-613.973145,-222.968750
2,de_nuke,Folcatus,T,14,Death,0,819.194336,-2423.882324,-416.115845
2,de_nuke,Folcatus,T,8,DamageInfliged,0,553.646667,405.824036,-407.676697
2,de_nuke,Folcatus,T,8,DamageInfliged,1,638.940613,457.910675,-522.221802
2,de_nuke,Folcatus,T,8,DamageInfliged,2,575.326843,-348.072906,-673.858337
2,de_nuke,Folcatus,T,8,DamageInfliged_targetposition,0,553.646667,405.824036,-407.676697
2,de_nuke,Folcatus,T,8,DamageInfliged_targetposition,1,638.940613,457.910675,-522.221802
2,de_nuke,Folcatus,T,8,DamageInfliged_targetposition,2,575.326843,-348.072906,-673.858337
2,de_nuke,Folcatus,T,8,Kill,0,638.940613,457.910675,-522.221802
2,de_nuke,Folcatus,T,8,Kill,1,575.326843,-348.072906,-673.858337
2,de_nuke,Folcatus,T,8,DamageReceived_target,0,574.139343,370.277771,-550.490479
2,de_nuke,Folcatus,T,8,DamageReceived_target,1,621.715027,-399.144684,-696.537048
2,de_nuke,Folcatus,T,8,DamageReceived_target,2,596.903503,-369.362671,-683.312195
2,de_nuke,Folcatus,T,8,DamageReceived_origin,0,938.422546,431.198853,-437.123322
2,de_nuke,Folcatus,T,8,DamageReceived_origin,1,418.106995,-1225.298340,-767.968750
2,de_nuke,Folcatus,T,8,DamageReceived_origin,2,415.989410,-1212.782837,-767.968750
2,de_nuke,Folcatus,T,9,DamageReceived_target,0,895.170349,-1336.602417,-767.968750
2,de_nuke,Folcatus,T,9,DamageReceived_origin,0,424.058228,-4.024500,-639.968750
2,de_nuke,Folcatus,T,9,Death,0,895.170349,-1336.602417,-767.968750
2,de_nuke,Folcatus,T,10,Death,0,373.110931,312.557343,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,0,204.748856,-880.531067,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,1,192.859406,-883.055908,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,2,139.867874,-897.209656,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,3,105.883461,-911.270752,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,4,98.993271,-900.285461,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,5,97.414864,-901.000732,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged,6,97.644508,-901.245789,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,0,204.748856,-880.531067,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,1,192.859406,-883.055908,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,2,139.867874,-897.209656,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,3,105.883461,-911.270752,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,4,98.993271,-900.285461,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,5,97.414864,-901.000732,-415.968750
2,de_nuke,Folcatus,T,10,DamageInfliged_targetposition,6,97.644508,-901.245789,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_target,0,371.178223,304.409546,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_target,1,372.363159,309.306519,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_target,2,373.110931,312.557343,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_origin,0,560.005859,-233.968750,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_origin,1,560.005859,-233.968750,-415.968750
2,de_nuke,Folcatus,T,10,DamageReceived_origin,2,560.005859,-233.968750,-415.968750
2,de_nuke,Folcatus,T,11,DamageReceived_target,0,222.558624,-115.469307,-415.968750
2,de_nuke,Folcatus,T,11,DamageReceived_target,1,232.299973,6.047575,-415.968750
2,de_nuke,Folcatus,T,11,DamageReceived_target,2,318.170746,31.452599,-415.968750
2,de_nuke,Folcatus,T,11,DamageReceived_origin,0,1093.082886,71.011597,-415.969147
2,de_nuke,Folcatus,T,11,DamageReceived_origin,1,954.693115,161.513351,-415.969147
2,de_nuke,Folcatus,T,11,DamageReceived_origin,2,709.962402,-153.110291,-415.968750
2,de_nuke,Folcatus,T,11,DamageInfliged,0,232.463974,4.792500,-415.968750
2,de_nuke,Folcatus,T,11,DamageInfliged,1,306.079834,35.356419,-415.968750
2,de_nuke,Folcatus,T,11,DamageInfliged_targetposition,0,232.463974,4.792500,-415.968750
2,de_nuke,Folcatus,T,11,DamageInfliged_targetposition,1,306.079834,35.356419,-415.968750
2,de_nuke,Folcatus,T,11,Kill,0,232.463974,4.792500,-415.968750
2,de_nuke,Folcatus,T,11,Death,0,318.170746,31.452599,-415.968750
2,de_nuke,Folcatus,T,12,DamageReceived_origin,0,1564.165894,-2434.258301,-559.968750
2,de_nuke,Folcatus,T,12,DamageReceived_origin,1,1208.900635,-2071.363281,-407.968750
2,de_nuke,Folcatus,T,12,Death,0,143.846176,-2103.721191,-415.969208
2,de_nuke,Folcatus,T,12,DamageReceived_target,0,499.813690,-2336.972412,-415.968750
2,de_nuke,Folcatus,T,12,DamageReceived_target,1,143.846176,-2103.721191,-415.969208
2,de_nuke,АЪЪА,T,2,DamageReceived_target,0,507.525909,-834.639282,-399.968750
2,de_nuke,АЪЪА,T,2,DamageReceived_origin,0,1136.678589,-446.480865,-120.693253
2,de_nuke,АЪЪА,T,2,DamageInfliged,0,496.057617,-805.645874,-399.968750
2,de_nuke,АЪЪА,T,2,DamageInfliged,1,493.838928,-800.429626,-391.968750
2,de_nuke,АЪЪА,T,2,DamageInfliged,2,485.277191,-674.642212,-403.805573
2,de_nuke,АЪЪА,T,2,DamageInfliged,3,485.238190,-674.576965,-403.827820
2,de_nuke,АЪЪА,T,2,DamageInfliged,4,485.656433,-675.264587,-403.588837
2,de_nuke,АЪЪА,T,2,DamageInfliged,5,488.521027,-679.980103,-401.951935
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,0,496.057617,-805.645874,-399.968750
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,1,493.838928,-800.429626,-391.968750
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,2,485.277191,-674.642212,-403.805573
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,3,485.238190,-674.576965,-403.827820
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,4,485.656433,-675.264587,-403.588837
2,de_nuke,АЪЪА,T,2,DamageInfliged_targetposition,5,488.521027,-679.980103,-401.951935
2,de_nuke,АЪЪА,T,2,Kill,0,493.838928,-800.429626,-391.968750
2,de_nuke,АЪЪА,T,2,Kill,1,488.521027,-679.980103,-401.951935
2,de_nuke,АЪЪА,T,3,Death,0,479.560211,-1335.178345,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged,0,91.612915,-2149.642090,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged,1,109.303513,-2169.372070,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged,2,120.057793,-2184.873779,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged,3,577.457092,-1570.675537,-415.981873
2,de_nuke,АЪЪА,T,3,DamageInfliged,4,575.958801,-1569.562256,-415.981873
2,de_nuke,АЪЪА,T,3,DamageInfliged,5,575.903687,-1569.521362,-415.981873
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,0,91.612915,-2149.642090,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,1,109.303513,-2169.372070,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,2,120.057793,-2184.873779,-415.968750
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,3,577.457092,-1570.675537,-415.981873
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,4,575.958801,-1569.562256,-415.981873
2,de_nuke,АЪЪА,T,3,DamageInfliged_targetposition,5,575.903687,-1569.521362,-415.981873
2,de_nuke,АЪЪА,T,3,Kill,0,120.057793,-2184.873779,-415.968750
2,de_nuke,АЪЪА,T,3,Kill,1,575.903687,-1569.521362,-415.981873
2,de_nuke,АЪЪА,T,3,DamageReceived_target,0,927.382629,-1726.528564,-415.981873
2,de_nuke,АЪЪА,T,3,DamageReceived_target,1,576.613220,-1570.048584,-415.981873
2,de_nuke,АЪЪА,T,3,DamageReceived_target,2,575.903687,-1569.521362,-415.981873
2,de_nuke,АЪЪА,T,3,DamageReceived_target,3,483.092224,-1330.672729,-415.968750
2,de_nuke,АЪЪА,T,3,DamageReceived_target,4,479.560211,-1335.178345,-415.968750
2,de_nuke,АЪЪА,T,3,DamageReceived_origin,0,590.397827,-1427.724609,-415.968781
2,de_nuke,АЪЪА,T,3,DamageReceived_origin,1,743.149414,-1290.708130,-415.968750
2,de_nuke,АЪЪА,T,3,DamageReceived_origin,2,746.315857,-1292.523315,-415.968750
2,de_nuke,АЪЪА,T,3,DamageReceived_origin,3,-89.244141,-1267.159302,-415.968750
2,de_nuke,АЪЪА,T,3,DamageReceived_origin,4,-89.460388,-1267.048340,-415.968750
2,de_nuke,АЪЪА,T,4,DamageReceived_target,0,927.687866,-1634.659546,-415.968781
2,de_nuke,АЪЪА,T,4,DamageReceived_origin,0,1353.024048,-1358.183105,-415.968903
2,de_nuke,АЪЪА,T,4,Death,0,927.687866,-1634.659546,-415.968781
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,0,1423.900757,-515.399231,-415.968750
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,1,1465.725830,-506.481659,-415.969086
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,2,1469.485596,-504.637848,-415.969116
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,3,1470.988159,-503.901031,-415.969147
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,4,1536.802490,-519.631226,-407.427307
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,5,1537.499756,-519.886963,-406.962524
2,de_nuke,АЪЪА,T,5,DamageInfliged_targetposition,6,1541.246094,-521.205566,-404.464935
2,de_nuke,АЪЪА,T,5,Kill,0,1470.988159,-503.901031,-415.969147
2,de_nuke,АЪЪА,T,5,Kill,1,1541.246094,-521.205566,-404.464935
2,de_nuke,АЪЪА,T,5,DamageReceived_target,0,1534.630981,-518.770935,-415.968842
2,de_nuke,АЪЪА,T,5,DamageReceived_target,1,1536.774292,-519.620056,-407.446136
2,de_nuke,АЪЪА,T,5,DamageReceived_target,2,1542.549072,-521.696594,-403.596252
2,de_nuke,АЪЪА,T,5,DamageReceived_target,3,1542.549072,-521.696594,-403.596252
2,de_nuke,АЪЪА,T,5,DamageReceived_target,4,1026.819824,-370.091217,-127.968750
2,de_nuke,АЪЪА,T,5,DamageReceived_target,5,1019.901123,-367.500946,-127.968750
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,0,970.093262,-2038.916504,-415.968750
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,1,970.281189,-2038.810669,-415.968750
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,2,970.160217,-2038.635376,-415.968964
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,3,970.160217,-2038.635376,-415.968964
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,4,439.031250,-1420.031250,-464.532074
2,de_nuke,АЪЪА,T,5,DamageReceived_origin,5,501.955811,-1239.053101,-415.968750
2,de_nuke,АЪЪА,T,5,Death,0,1019.901123,-367.500946,-127.968750
2,de_nuke,АЪЪА,T,5,DamageInfliged,0,1423.900757,-515.399231,-415.968750
2,de_nuke,АЪЪА,T,5,DamageInfliged,1,1465.725830,-506.481659,-415.969086
2,de_nuke,АЪЪА,T,5,DamageInfliged,2,1469.485596,-504.637848,-415.969116
2,de_nuke,АЪЪА,T,5,DamageInfliged,3,1470.988159,-503.901031,-415.969147
2,de_nuke,АЪЪА,T,5,DamageInfliged,4,1536.802490,-519.631226,-407.427307
2,de_nuke,АЪЪА,T,5,DamageInfliged,5,1537.499756,-519.886963,-406.962524
2,de_nuke,АЪЪА,T,5,DamageInfliged,6,1541.246094,-521.205566,-404.464935
2,de_nuke,АЪЪА,T,6,DamageReceived_target,0,21.659119,-1207.743042,-415.968750
2,de_nuke,АЪЪА,T,6,DamageReceived_target,1,23.722944,-1213.937256,-415.968750
2,de_nuke,АЪЪА,T,6,DamageReceived_target,2,23.530569,-1215.373413,-415.968750
2,de_nuke,АЪЪА,T,6,DamageReceived_target,3,10.661038,-1226.685303,-415.968750
2,de_nuke,АЪЪА,T,6,DamageReceived_origin,0,342.421753,-1292.269409,-415.968750
2,de_nuke,АЪЪА,T,6,DamageReceived_origin,1,645.146790,-1362.582275,-415.969055
2,de_nuke,АЪЪА,T,6,DamageReceived_origin,2,646.705627,-1357.108643,-415.969055
2,de_nuke,АЪЪА,T,6,DamageReceived_origin,3,651.455017,-1334.549561,-415.969055
2,de_nuke,АЪЪА,T,6,DamageInfliged,0,23.404167,-1215.885132,-415.968750
2,de_nuke,АЪЪА,T,6,DamageInfliged,1,23.404167,-1215.885132,-415.968750
2,de_nuke,АЪЪА,T,6,DamageInfliged,2,23.185953,-1216.765259,-415.968750
2,de_nuke,АЪЪА,T,6,DamageInfliged_targetposition,0,23.404167,-1215.885132,-415.968750
2,de_nuke,АЪЪА,T,6,DamageInfliged_targetposition,1,23.404167,-1215.885132,-415.968750
2,de_nuke,АЪЪА,T,6,DamageInfliged_targetposition,2,23.185953,-1216.765259,-415.968750
2,de_nuke,АЪЪА,T,6,Death,0,10.661038,-1226.685303,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,0,740.506165,102.574684,-414.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,1,151.580307,-1205.686279,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,2,128.223877,-1272.835938,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,3,120.621864,-1288.226807,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,4,125.915405,-1250.289062,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_origin,5,595.129822,-1588.092529,-635.218750
2,de_nuke,АЪЪА,T,7,DamageInfliged,0,-175.188446,-1093.977661,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,1,-205.722717,-1111.754639,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,2,-209.187546,-1117.695557,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,3,-209.911026,-1118.742188,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,4,-24.599888,-1215.379639,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,5,-22.714079,-1220.903442,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged,6,-22.078257,-1225.232056,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,0,-175.188446,-1093.977661,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,1,-205.722717,-1111.754639,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,2,-209.187546,-1117.695557,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,3,-209.911026,-1118.742188,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,4,-24.599888,-1215.379639,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,5,-22.714079,-1220.903442,-415.968750
2,de_nuke,АЪЪА,T,7,DamageInfliged_targetposition,6,-22.078257,-1225.232056,-415.968750
2,de_nuke,АЪЪА,T,7,Kill,0,-209.911026,-1118.742188,-415.968750
2,de_nuke,АЪЪА,T,7,Kill,1,-22.078257,-1225.232056,-415.968750
2,de_nuke,АЪЪА,T,7,Death,0,650.640869,-1510.576782,-607.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,0,130.184341,-478.293335,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,1,-79.296822,-1177.243408,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,2,-108.147255,-1077.750488,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,3,-104.794373,-1075.915649,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,4,-209.775513,-1118.718994,-415.968750
2,de_nuke,АЪЪА,T,7,DamageReceived_target,5,650.640869,-1510.576782,-607.968750
2,de_nuke,АЪЪА,T,1,DamageReceived_target,0,217.789841,-1350.826782,-775.968750
2,de_nuke,АЪЪА,T,1,DamageReceived_target,1,227.951279,-1364.637939,-775.968750
2,de_nuke,АЪЪА,T,1,DamageReceived_origin,0,541.630066,-1214.634155,-769.968750
2,de_nuke,АЪЪА,T,1,DamageReceived_origin,1,536.058105,-1211.370117,-769.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged,0,588.950439,-1652.225220,-639.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged,1,584.974487,-1651.122803,-639.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged,2,402.820801,-1675.676025,-699.415344
2,de_nuke,АЪЪА,T,1,DamageInfliged,3,398.106598,-1662.284668,-702.558105
2,de_nuke,АЪЪА,T,1,DamageInfliged,4,238.545242,-1330.321167,-775.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged,5,214.990784,-1328.381592,-775.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged,6,233.056107,-1374.052368,-775.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,0,588.950439,-1652.225220,-639.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,1,584.974487,-1651.122803,-639.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,2,402.820801,-1675.676025,-699.415344
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,3,398.106598,-1662.284668,-702.558105
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,4,238.545242,-1330.321167,-775.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,5,214.990784,-1328.381592,-775.968750
2,de_nuke,АЪЪА,T,1,DamageInfliged_targetposition,6,233.056107,-1374.052368,-775.968750
2,de_nuke,АЪЪА,T,1,Kill,0,584.974487,-1651.122803,-639.968750
2,de_nuke,АЪЪА,T,1,Kill,1,398.106598,-1662.284668,-702.558105
2,de_nuke,АЪЪА,T,1,Kill,2,214.990784,-1328.381592,-775.968750
2,de_nuke,АЪЪА,T,1,Kill,3,233.056107,-1374.052368,-775.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,0,249.089615,-1105.958862,-409.902740
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,1,246.362869,-1098.151367,-411.720551
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,2,240.568390,-1098.224365,-415.583527
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,3,232.092331,-1100.108398,-415.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,4,287.633911,-1087.993164,-391.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,5,296.218323,-1075.201294,-391.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_target,6,301.803619,-1065.147095,-391.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_origin,0,204.748856,-880.531067,-415.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_origin,1,192.859406,-883.055908,-415.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_origin,2,139.867874,-897.209656,-415.968750
2,de_nuke,АЪЪА,CT,10,DamageReceived_origin,3,105.883461,-911.270752,-415.968750
