Game_number,Pseudo,Team,Round_number,Type,X,Y,Z
8,999,T,9,DamageInfliged_target6,426.629974,-1325.482666,-415.968750
8,999,T,9,DamageInfliged_target10,-254.701065,-1232.687012,-415.968750
8,999,T,9,DamageReceived_origin0,-254.951523,-1235.001831,-415.968750
8,999,T,9,DamageInfliged_origin2,-271.510681,-1067.664429,-171.968750
8,999,T,9,Kill_0,-271.510681,-1067.664429,-171.968750
8,999,T,9,DamageInfliged_target5,428.287811,-1320.849365,-415.968750
8,999,T,9,DamageInfliged_origin7,1238.108521,-1962.636353,-415.968750
8,999,T,9,DamageInfliged_target7,405.634460,-1357.282104,-415.968750
8,999,T,9,DamageInfliged_target9,815.648315,-1293.602661,-415.968750
8,999,T,9,DamageInfliged_origin10,712.021912,-1319.217041,-415.975372
8,999,T,9,Death,712.012085,-1319.330811,-415.975372
8,999,T,9,DamageInfliged_target2,-132.247437,-2095.221436,-415.969208
8,999,T,9,DamageInfliged_target3,419.235718,-1356.646851,-415.968750
8,999,T,9,DamageInfliged_target4,416.650085,-1353.774536,-415.968750
8,999,T,9,Kill_1,1238.108521,-1962.636353,-415.968750
8,999,T,9,DamageInfliged_origin8,523.707031,-1615.992798,-415.975372
8,999,T,9,DamageInfliged_target0,-539.031250,-1150.344849,-164.229584
8,999,T,9,DamageInfliged_origin4,1235.095337,-1967.014526,-415.968750
8,999,T,9,DamageInfliged_origin11,712.021912,-1319.217041,-415.975372
8,999,T,9,DamageInfliged_origin1,-286.116547,-1069.628662,-171.968750
8,999,T,9,DamageInfliged_origin6,1240.493896,-1959.679321,-415.968750
8,999,T,9,Kill_2,522.716187,-1615.199829,-415.975372
8,999,T,9,DamageInfliged_target11,-254.026993,-1225.814209,-415.968750
8,999,T,9,DamageInfliged_origin0,-540.452148,-1145.557007,-236.260834
8,999,T,9,DamageInfliged_target1,-132.247437,-2095.221436,-415.969208
8,999,T,9,DamageReceived_target0,712.012085,-1319.330811,-415.975372
8,999,T,9,DamageInfliged_origin5,1237.812256,-1963.250244,-415.968750
8,999,T,9,DamageInfliged_target8,812.084656,-1291.010254,-415.968750
8,999,T,9,DamageInfliged_origin9,522.716187,-1615.199829,-415.975372
8,999,T,10,DamageReceived_origin0,397.607758,-707.596863,-415.968750
8,999,T,10,DamageInfliged_origin3,449.400696,-716.080566,-415.968750
8,999,T,10,DamageInfliged_origin4,449.400696,-716.080566,-415.968750
8,999,T,10,DamageInfliged_target4,715.968750,-1548.803345,-415.968750
8,999,T,10,DamageInfliged_origin9,618.564636,-396.636200,-415.968750
8,999,T,10,DamageInfliged_target9,397.607758,-707.596863,-415.968750
8,999,T,10,DamageInfliged_target1,485.593475,-815.437073,-391.968750
8,999,T,10,DamageInfliged_target8,397.005066,-706.975159,-415.968750
8,999,T,10,DamageReceived_target0,606.043274,-400.376312,-415.968750
8,999,T,10,DamageInfliged_target0,714.823730,-1543.007080,-415.968750
8,999,T,10,DamageInfliged_origin1,444.064056,-717.763184,-415.968750
8,999,T,10,DamageInfliged_origin2,444.064056,-717.763184,-415.968750
8,999,T,10,DamageInfliged_origin6,455.604645,-714.097412,-415.968750
8,999,T,10,DamageInfliged_target6,715.968750,-1552.094238,-415.968750
8,999,T,10,DamageInfliged_origin7,812.589417,-411.901794,-415.968750
8,999,T,10,Death,606.043274,-400.376312,-415.968750
8,999,T,10,DamageInfliged_origin0,447.591522,-716.407227,-415.968750
8,999,T,10,DamageInfliged_target2,715.433105,-1545.762207,-415.968750
8,999,T,10,DamageInfliged_target3,486.399384,-816.322998,-391.968750
8,999,T,10,DamageInfliged_origin5,455.604645,-714.097412,-415.968750
8,999,T,10,DamageInfliged_target5,486.399384,-816.322998,-391.968750
8,999,T,10,DamageInfliged_target7,395.316223,-706.544617,-415.968750
8,999,T,10,DamageInfliged_origin8,659.781189,-395.920807,-415.968750
8,LaMasse,T,1,DamageReceived_target0,176.539978,-1263.902100,-415.968750
8,LaMasse,T,1,DamageReceived_origin0,260.656738,-1279.678955,-415.968750
8,LaMasse,T,1,DamageInfliged_origin0,176.564804,-1256.766357,-415.968750
8,LaMasse,T,1,DamageInfliged_target0,267.013245,-1279.018555,-415.968750
8,LaMasse,T,1,Death,176.539978,-1263.902100,-415.968750
8,LaMasse,T,2,DamageReceived_target0,964.090759,-2464.071045,-415.971619
8,LaMasse,T,2,DamageReceived_origin0,865.925049,-1619.210938,-415.968811
8,LaMasse,T,2,DamageInfliged_origin0,964.090759,-2464.071045,-415.971619
8,LaMasse,T,2,DamageInfliged_target0,866.786987,-1619.136108,-415.968811
8,LaMasse,T,2,DamageInfliged_origin1,973.938477,-2462.910645,-415.971619
8,LaMasse,T,2,DamageInfliged_target1,833.730164,-1623.566284,-415.968811
8,LaMasse,T,3,DamageInfliged_origin0,146.342422,-276.455658,-415.968750
8,LaMasse,T,3,DamageInfliged_origin1,148.600128,-265.064392,-415.968750
8,LaMasse,T,3,DamageInfliged_origin2,173.238647,-252.490219,-415.968750
8,LaMasse,T,3,DamageInfliged_origin3,182.004776,-249.734543,-415.968750
8,LaMasse,T,3,DamageInfliged_target4,124.397285,-77.689888,-415.968811
8,LaMasse,T,3,DamageReceived_target0,187.479767,-241.530365,-415.968750
8,LaMasse,T,3,DamageReceived_origin0,205.549301,46.423264,-415.968750
8,LaMasse,T,3,DamageInfliged_target1,142.171692,-64.561707,-415.968811
8,LaMasse,T,3,DamageInfliged_origin4,183.508209,-249.278976,-415.968750
8,LaMasse,T,3,Kill_0,183.508209,-249.278976,-415.968750
8,LaMasse,T,3,DamageInfliged_target2,130.569763,-72.143051,-415.968811
8,LaMasse,T,3,DamageInfliged_target3,127.797890,-73.965614,-415.968811
8,LaMasse,T,3,Death,187.479767,-241.530365,-415.968750
8,LaMasse,T,3,DamageInfliged_target0,149.961441,-60.446602,-415.968811
8,LaMasse,T,4,DamageInfliged_target0,1059.107422,-1282.152222,-407.968750
8,LaMasse,T,4,DamageInfliged_origin2,1305.476440,-2331.726562,-415.968750
8,LaMasse,T,4,DamageInfliged_origin3,1305.476440,-2331.726562,-415.968750
8,LaMasse,T,4,DamageInfliged_origin4,1153.132690,-1050.269043,-767.968750
8,LaMasse,T,4,DamageInfliged_origin5,1148.693970,-1053.677246,-767.968750
8,LaMasse,T,4,Kill_0,1148.693970,-1053.677246,-767.968750
8,LaMasse,T,4,DamageInfliged_origin6,1108.462158,-1076.791992,-767.968750
8,LaMasse,T,4,DamageReceived_origin0,1122.000610,-1358.656128,-635.218750
8,LaMasse,T,4,DamageInfliged_target6,1123.114624,-1440.215332,-634.044678
8,LaMasse,T,4,DamageInfliged_target3,151.021454,-1492.247681,-35.913815
8,LaMasse,T,4,DamageInfliged_target2,146.987808,-1501.395386,-33.603249
8,LaMasse,T,4,DamageInfliged_origin7,1127.781616,-1087.907349,-762.690796
8,LaMasse,T,4,Kill_1,1127.781616,-1087.907349,-762.690796
8,LaMasse,T,4,DamageInfliged_target4,1124.660522,-1356.861206,-635.218750
8,LaMasse,T,4,DamageInfliged_origin0,1198.423096,-2341.506836,-415.972443
8,LaMasse,T,4,DamageInfliged_origin1,1203.107544,-2340.164307,-415.972443
8,LaMasse,T,4,DamageInfliged_target1,1076.693481,-1280.737305,-407.968750
8,LaMasse,T,4,DamageInfliged_target5,1115.702026,-1351.266357,-635.218750
8,LaMasse,T,4,DamageInfliged_target7,1117.552979,-1448.624390,-639.968750
8,LaMasse,T,4,DamageReceived_target0,1154.887695,-1045.155151,-767.968750
8,LaMasse,T,5,DamageInfliged_origin1,139.489578,-2253.822754,-415.968750
8,LaMasse,T,5,DamageInfliged_origin2,681.040405,-2403.034668,-416.036804
8,LaMasse,T,5,DamageInfliged_target2,1717.112915,-1651.157227,-415.968994
8,LaMasse,T,5,DamageInfliged_origin0,37.350868,-2192.228027,-415.968750
8,LaMasse,T,5,DamageInfliged_target0,1461.426025,-1654.219849,-415.968933
8,LaMasse,T,5,DamageInfliged_target1,1454.442627,-1636.771240,-415.668121
8,LaMasse,T,5,DamageInfliged_origin3,998.385193,-2463.495117,-415.972748
8,LaMasse,T,5,DamageInfliged_origin4,284.303131,-1385.273804,-775.968750
8,LaMasse,T,5,DamageInfliged_target4,621.409058,-737.595276,-767.968750
8,LaMasse,T,5,Kill_1,284.303131,-1385.273804,-775.968750
8,LaMasse,T,5,DamageInfliged_origin5,318.229553,-1326.770508,-767.968750
8,LaMasse,T,5,DamageInfliged_target5,904.086121,-1353.027466,-767.968750
8,LaMasse,T,5,Kill_2,320.558044,-1325.199097,-767.968750
8,LaMasse,T,5,DamageInfliged_target3,1083.806763,-1269.801636,-407.968750
8,LaMasse,T,5,Kill_0,998.385193,-2463.495117,-415.972748
8,LaMasse,T,5,DamageInfliged_origin6,320.558044,-1325.199097,-767.968750
8,LaMasse,T,5,DamageInfliged_target6,904.152588,-1353.058228,-767.968750
8,LaMasse,T,6,DamageInfliged_origin2,603.900146,-783.562744,-415.855988
8,LaMasse,T,6,DamageInfliged_origin3,603.900146,-783.562744,-415.855988
8,LaMasse,T,6,DamageInfliged_target3,785.602234,-1591.935791,-415.968781
8,LaMasse,T,6,DamageReceived_target0,85.122986,-963.521729,-415.968750
8,LaMasse,T,6,DamageReceived_origin0,-140.522141,-646.373047,-415.969116
8,LaMasse,T,6,DamageInfliged_origin1,603.900146,-783.562744,-415.855988
8,LaMasse,T,6,DamageInfliged_target0,796.407166,-1593.884155,-415.968781
8,LaMasse,T,6,DamageInfliged_target1,770.751465,-1588.435669,-415.968781
8,LaMasse,T,6,DamageInfliged_target2,765.921570,-1587.061279,-415.968781
8,LaMasse,T,6,Death,85.122986,-963.521729,-415.968750
8,LaMasse,T,6,DamageInfliged_origin0,603.900146,-783.562744,-415.855988
8,LaMasse,T,7,DamageReceived_target0,973.374451,-2460.297363,-415.971588
8,LaMasse,T,7,DamageInfliged_target0,1821.392456,-1599.829468,-415.968842
8,LaMasse,T,7,DamageInfliged_origin1,669.083557,-2380.628174,-415.969055
8,LaMasse,T,7,DamageInfliged_origin2,955.219849,-2458.192627,-415.971588
8,LaMasse,T,7,DamageInfliged_target2,1255.425049,-1160.512085,-417.947449
8,LaMasse,T,7,DamageInfliged_target3,1248.937134,-1158.823120,-417.707214
8,LaMasse,T,7,Death,973.374451,-2460.297363,-415.971588
8,LaMasse,T,7,DamageInfliged_origin0,669.083557,-2380.628174,-415.969055
8,LaMasse,T,7,DamageInfliged_target1,1820.537354,-1593.460693,-415.968842
8,LaMasse,T,7,Kill_0,669.083557,-2380.628174,-415.969055
8,LaMasse,T,7,DamageInfliged_origin3,956.169312,-2456.509033,-415.971588
8,LaMasse,T,7,DamageReceived_origin0,1259.342773,-1160.956787,-417.968872
8,LaMasse,CT,8,Death,997.903687,-1623.903687,-416.215729
8,LaMasse,CT,8,DamageReceived_target0,997.903687,-1623.903687,-416.215729
8,LaMasse,CT,8,DamageReceived_origin0,1159.950439,-1561.161133,-415.969025
8,LaMasse,CT,8,DamageInfliged_origin0,909.125183,-1786.088379,-415.968781
8,LaMasse,CT,8,DamageInfliged_target0,687.473938,-1944.071045,-415.968964
8,LaMasse,CT,8,Kill_0,909.125183,-1786.088379,-415.968781
8,LaMasse,CT,8,DamageInfliged_origin1,883.803406,-1683.600952,-415.968781
8,LaMasse,CT,8,DamageInfliged_target1,779.197754,-1572.619019,-415.968750
8,LaMasse,CT,9,DamageReceived_target0,547.698059,-1350.562378,-415.968750
8,LaMasse,CT,9,DamageReceived_origin0,196.680435,-1288.924072,-415.968750
8,LaMasse,CT,9,DamageInfliged_target0,201.156128,-1254.925781,-415.968750
8,LaMasse,CT,9,DamageInfliged_target1,203.993301,-1248.336792,-415.968750
8,LaMasse,CT,9,DamageInfliged_target2,197.513351,-1261.183838,-415.968750
8,LaMasse,CT,9,Death,547.698059,-1350.562378,-415.968750
8,LaMasse,CT,9,DamageInfliged_origin0,526.415833,-1380.041626,-415.968750
8,LaMasse,CT,9,DamageInfliged_origin1,533.143250,-1361.901733,-415.968750
8,LaMasse,CT,9,DamageInfliged_origin2,554.041504,-1286.981323,-415.968750
8,LaMasse,CT,10,DamageInfliged_target1,416.145996,-1249.836670,-415.971252
8,LaMasse,CT,10,Death,556.574219,-1380.175903,-415.968811
8,LaMasse,CT,10,DamageReceived_target0,556.574219,-1380.175903,-415.968811
8,LaMasse,CT,10,DamageReceived_origin0,402.387939,-1257.336914,-415.971252
8,LaMasse,CT,10,DamageInfliged_origin0,538.441101,-1401.531250,-415.968811
8,LaMasse,CT,10,DamageInfliged_target0,412.632629,-1251.991577,-415.971252
8,LaMasse,CT,10,DamageInfliged_origin1,540.332336,-1398.459229,-415.968811
8,LaMasse,CT,11,DamageInfliged_origin1,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_target1,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin2,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_target5,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin6,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,Death,444.897247,-1347.091309,-415.968781
8,LaMasse,CT,11,DamageInfliged_target0,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin4,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin7,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_target7,295.756561,-1251.385620,-415.968750
8,LaMasse,CT,11,DamageInfliged_origin8,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageReceived_origin0,810.690613,-1049.970947,-415.968750
8,LaMasse,CT,11,DamageInfliged_target3,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_target6,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_target8,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageReceived_target0,444.897247,-1347.091309,-415.968781
8,LaMasse,CT,11,DamageInfliged_target2,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin3,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_target4,342.383240,-1284.444580,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin5,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,11,DamageInfliged_origin0,427.007751,-1350.980225,-415.968781
8,LaMasse,CT,12,Death,582.742188,-1163.469116,-366.968750
8,LaMasse,CT,12,DamageInfliged_origin0,597.630554,-1160.555298,-366.968750
8,LaMasse,CT,12,DamageInfliged_target0,393.278137,-534.778687,-415.968750
8,LaMasse,CT,12,DamageReceived_target0,582.742188,-1163.469116,-366.968750
8,LaMasse,CT,12,DamageReceived_origin0,392.651520,-533.053772,-415.968750
8,LaMasse,CT,13,DamageInfliged_origin0,1415.104858,-2387.954590,-482.032349
8,LaMasse,CT,13,DamageInfliged_target0,931.782104,-2345.478271,-415.969177
8,LaMasse,CT,13,DamageInfliged_origin1,1415.282837,-2388.612793,-482.151031
8,LaMasse,CT,13,DamageInfliged_target1,950.787170,-2342.918457,-415.969177
8,LaMasse,CT,13,Kill_0,1415.282837,-2388.612793,-482.151031
8,LaMasse,CT,14,DamageInfliged_origin0,922.306519,-299.614014,-127.968750
8,LaMasse,CT,14,DamageInfliged_target0,418.210785,-792.228638,-391.968750
8,LaMasse,CT,14,Kill_0,922.306519,-299.614014,-127.968750
8,LaMasse,CT,14,Death,934.920654,-291.235138,-127.968750
8,LaMasse,CT,14,DamageReceived_target0,934.920654,-291.235138,-127.968750
8,LaMasse,CT,14,DamageReceived_origin0,375.878601,-1450.905640,-415.968750
8,LaMasse,CT,15,DamageReceived_target0,664.070068,-1314.539429,-639.968750
8,LaMasse,CT,15,DamageReceived_origin0,909.386719,-564.560913,-767.968750
8,LaMasse,CT,15,DamageInfliged_origin0,670.291565,-1319.968750,-639.968750
8,LaMasse,CT,15,DamageInfliged_target0,917.714050,-567.264893,-767.968750
8,LaMasse,CT,15,Death,664.070068,-1314.539429,-639.968750
8,xlw,CT,8,DamageInfliged_target0,-75.846016,-1989.714478,-415.968750
8,xlw,CT,8,DamageReceived_target0,543.297058,-2361.280273,-415.975159
8,xlw,CT,8,DamageReceived_origin0,-90.705635,-1981.583496,-415.968750
8,xlw,CT,8,Kill_0,544.023071,-2359.666748,-415.975159
8,xlw,CT,8,DamageInfliged_origin2,862.327454,-2192.066162,-416.157562
8,xlw,CT,8,DamageInfliged_origin0,550.490967,-2356.103271,-415.975159
8,xlw,CT,8,DamageInfliged_origin1,544.023071,-2359.666748,-415.975159
8,xlw,CT,8,DamageInfliged_target1,-108.672279,-1963.705811,-415.968750
8,xlw,CT,8,DamageInfliged_target2,884.730896,-1635.714600,-223.968750
8,xlw,CT,8,Kill_1,862.327454,-2192.066162,-416.157562
8,xlw,CT,9,DamageReceived_target0,-132.247437,-2095.221436,-415.969208
8,xlw,CT,9,DamageReceived_origin0,-271.510681,-1067.664429,-171.968750
8,xlw,CT,9,DamageInfliged_origin0,-132.247437,-2095.221436,-415.969208
8,xlw,CT,9,DamageInfliged_target0,-260.200012,-1066.192505,-171.968750
8,xlw,CT,9,Death,-132.247437,-2095.221436,-415.969208
8,xlw,CT,10,DamageReceived_target0,520.031250,-1568.245972,-415.977814
8,xlw,CT,10,DamageInfliged_origin0,944.568359,-1728.056519,-415.968781
8,xlw,CT,10,DamageInfliged_origin1,939.084534,-1730.228394,-415.968781
8,xlw,CT,10,Kill_0,939.084534,-1730.228394,-415.968781
8,xlw,CT,10,DamageInfliged_target2,859.281799,-1286.051270,-415.971252
8,xlw,CT,10,Death,520.031250,-1568.245972,-415.977814
8,xlw,CT,10,DamageReceived_origin0,859.929443,-1286.737915,-415.971252
8,xlw,CT,10,DamageInfliged_target0,340.045410,-1228.992920,-415.968750
8,xlw,CT,10,DamageInfliged_target1,336.934937,-1232.739868,-415.968750
8,xlw,CT,10,DamageInfliged_origin2,520.031250,-1568.245972,-415.977814
8,xlw,CT,11,DamageReceived_target0,1342.335938,-1352.767212,-415.977814
8,xlw,CT,11,DamageReceived_origin0,988.506897,-1636.640747,-416.456055
8,xlw,CT,11,Death,1342.335938,-1352.767212,-415.977814
8,xlw,CT,12,DamageReceived_target0,347.341400,-1318.212891,-415.968842
8,xlw,CT,12,DamageReceived_origin0,-231.992950,-1205.526367,-415.968750
8,xlw,CT,12,Death,347.341400,-1318.212891,-415.968842
8,xlw,CT,13,DamageInfliged_origin3,893.835999,-1616.780518,-415.971619
8,xlw,CT,13,DamageReceived_origin0,463.968750,-1588.002075,-415.268707
8,xlw,CT,13,DamageInfliged_target7,463.968750,-1588.002075,-415.268707
8,xlw,CT,13,DamageInfliged_origin1,886.802185,-1619.367920,-415.971619
8,xlw,CT,13,DamageInfliged_origin2,887.802917,-1619.009521,-415.971619
8,xlw,CT,13,DamageInfliged_origin4,898.538208,-1614.889771,-415.971619
8,xlw,CT,13,DamageInfliged_target4,1163.017090,-2269.141602,-407.968750
8,xlw,CT,13,DamageInfliged_target6,463.968750,-1588.002075,-415.268707
8,xlw,CT,13,DamageInfliged_origin8,470.568085,-2020.933716,-416.457001
8,xlw,CT,13,Kill_2,470.568085,-2020.933716,-416.457001
8,xlw,CT,13,DamageInfliged_target0,1180.328735,-2443.331055,-415.972870
8,xlw,CT,13,Kill_0,886.802185,-1619.367920,-415.971619
8,xlw,CT,13,DamageInfliged_origin0,885.913391,-1619.699951,-415.971619
8,xlw,CT,13,DamageInfliged_target2,1149.478516,-2274.633545,-415.349274
8,xlw,CT,13,DamageReceived_target0,467.300385,-2020.961670,-416.456451
8,xlw,CT,13,DamageInfliged_origin5,900.004761,-1614.320801,-415.971619
8,xlw,CT,13,DamageInfliged_target5,1164.316284,-2268.606445,-407.968750
8,xlw,CT,13,Kill_1,900.004761,-1614.320801,-415.971619
8,xlw,CT,13,DamageInfliged_origin6,470.568085,-2020.933716,-416.457001
8,xlw,CT,13,DamageInfliged_origin7,470.568085,-2020.933716,-416.457001
8,xlw,CT,13,DamageInfliged_target1,1192.715088,-2442.805176,-415.972870
8,xlw,CT,13,DamageInfliged_target3,1157.274048,-2271.345215,-407.968750
8,xlw,CT,13,DamageInfliged_target9,463.854645,-1588.004639,-415.268707
8,xlw,CT,13,DamageInfliged_target8,463.968750,-1588.002075,-415.268707
8,xlw,CT,13,DamageInfliged_origin9,470.568085,-2020.933716,-416.457001
8,xlw,CT,14,Kill_0,910.881226,-1771.286987,-415.968781
8,xlw,CT,14,Death,229.178711,-1277.176270,-415.968750
8,xlw,CT,14,DamageInfliged_target4,617.324829,-1501.709229,-415.968781
8,xlw,CT,14,DamageReceived_origin0,-70.312103,-1151.295166,-415.968750
8,xlw,CT,14,DamageInfliged_origin0,908.730957,-1768.049072,-415.968781
8,xlw,CT,14,DamageInfliged_target0,240.562363,-2212.601562,-415.968781
8,xlw,CT,14,DamageInfliged_target2,269.061951,-2210.850830,-415.980133
8,xlw,CT,14,DamageInfliged_origin3,910.881226,-1771.286987,-415.968781
8,xlw,CT,14,DamageInfliged_origin4,845.834229,-1612.319336,-415.968781
8,xlw,CT,14,DamageInfliged_origin1,908.742981,-1768.056030,-415.968781
8,xlw,CT,14,DamageInfliged_target1,244.760666,-2213.587158,-416.014832
8,xlw,CT,14,DamageReceived_target0,229.178711,-1277.176270,-415.968750
8,xlw,CT,14,DamageInfliged_origin2,910.559509,-1770.799927,-415.968781
8,xlw,CT,14,DamageInfliged_target3,269.799561,-2206.613037,-415.980133
8,xlw,CT,15,DamageInfliged_origin0,616.722046,-1524.352661,-415.968811
8,xlw,CT,15,DamageInfliged_target3,857.540466,-1643.792603,-415.968781
8,xlw,CT,15,DamageInfliged_origin11,142.437988,-1949.220703,-415.968781
8,xlw,CT,15,DamageInfliged_origin15,100.704552,-2128.266357,-415.968781
8,xlw,CT,15,DamageInfliged_target6,857.540466,-1643.792603,-415.968781
8,xlw,CT,15,DamageInfliged_origin9,970.736206,-1783.938721,-415.968811
8,xlw,CT,15,DamageInfliged_origin8,970.682251,-1783.854248,-415.968811
8,xlw,CT,15,DamageInfliged_target13,919.248535,-1850.094238,-415.968781
8,xlw,CT,15,DamageInfliged_origin3,641.894531,-1509.520752,-415.968811
8,xlw,CT,15,DamageInfliged_target4,857.540466,-1643.792603,-415.968781
8,xlw,CT,15,DamageInfliged_origin5,641.894531,-1509.520752,-415.968811
8,xlw,CT,15,DamageInfliged_origin7,968.282776,-1780.097046,-415.968811
8,xlw,CT,15,DamageInfliged_target9,252.792175,-2181.471191,-415.969177
8,xlw,CT,15,Kill_1,970.736206,-1783.938721,-415.968811
8,xlw,CT,15,DamageInfliged_target0,855.281067,-1648.647095,-415.968781
8,xlw,CT,15,DamageInfliged_origin1,616.722046,-1524.352661,-415.968811
8,xlw,CT,15,DamageInfliged_origin12,142.437988,-1949.220703,-415.968781
8,xlw,CT,15,DamageInfliged_origin13,100.704552,-2128.266357,-415.968781
8,xlw,CT,15,DamageInfliged_origin10,142.437988,-1949.220703,-415.968781
8,xlw,CT,15,DamageInfliged_target10,956.018860,-1773.255127,-415.968781
8,xlw,CT,15,Kill_0,641.894531,-1509.520752,-415.968811
8,xlw,CT,15,DamageInfliged_target12,958.321777,-1787.505249,-415.968781
8,xlw,CT,15,DamageInfliged_target14,914.367432,-1853.251221,-415.968781
8,xlw,CT,15,Death,100.704552,-2128.266357,-415.968781
8,xlw,CT,15,DamageInfliged_target1,855.281067,-1648.647095,-415.968781
8,xlw,CT,15,DamageInfliged_target5,857.540466,-1643.792603,-415.968781
8,xlw,CT,15,DamageInfliged_target15,913.789673,-1852.055298,-415.968781
8,xlw,CT,15,DamageInfliged_origin2,641.894531,-1509.520752,-415.968811
8,xlw,CT,15,DamageReceived_origin0,914.095398,-1852.953369,-415.968781
8,xlw,CT,15,DamageInfliged_origin6,641.894531,-1509.520752,-415.968811
8,xlw,CT,15,DamageInfliged_target7,270.104828,-2197.209717,-415.969177
8,xlw,CT,15,DamageInfliged_target8,262.119873,-2190.288574,-415.969177
8,xlw,CT,15,DamageInfliged_target11,958.187683,-1786.600220,-415.968781
8,xlw,CT,15,DamageReceived_target0,100.704552,-2128.266357,-415.968781
8,xlw,CT,15,DamageInfliged_origin14,100.704552,-2128.266357,-415.968781
8,xlw,CT,15,DamageInfliged_target2,857.540466,-1643.792603,-415.968781
8,xlw,CT,15,DamageInfliged_origin4,641.894531,-1509.520752,-415.968811
8,xlw,T,5,DamageInfliged_target2,1064.697998,-1267.292603,-407.968750
8,xlw,T,5,Death,1041.186401,-1472.148926,-407.968750
8,xlw,T,5,DamageInfliged_target0,1059.633179,-1276.584961,-407.968750
8,xlw,T,5,DamageInfliged_origin1,1040.031250,-1479.277344,-407.968750
8,xlw,T,5,DamageInfliged_origin0,1040.031250,-1479.277344,-407.968750
8,xlw,T,5,DamageInfliged_target1,1063.996094,-1270.848389,-407.968750
8,xlw,T,5,DamageInfliged_origin2,1040.031250,-1479.277344,-407.968750
8,xlw,T,5,DamageReceived_target0,1041.186401,-1472.148926,-407.968750
8,xlw,T,5,DamageReceived_origin0,1063.992920,-1267.000244,-407.968750
8,xlw,T,6,DamageInfliged_target1,1845.392578,-1564.870239,-415.968964
8,xlw,T,6,Death,163.000244,-1561.661865,-23.078106
8,xlw,T,6,DamageInfliged_origin0,162.544479,-1575.603027,-20.403791
8,xlw,T,6,DamageInfliged_target0,1841.832642,-1553.135620,-415.968964
8,xlw,T,6,DamageReceived_target0,163.000244,-1561.661865,-23.078106
8,xlw,T,6,DamageReceived_origin0,896.597107,-2059.622559,-415.968994
8,xlw,T,6,DamageInfliged_origin1,163.037689,-1548.569824,-25.535385
8,xlw,T,7,DamageInfliged_target0,1795.434326,-1527.124146,-415.968964
8,xlw,T,7,DamageInfliged_origin1,660.194702,-2394.075928,-416.230530
8,xlw,T,7,DamageReceived_target0,600.200134,-2388.043213,-410.045135
8,xlw,T,7,DamageInfliged_origin2,846.817566,-2391.915039,-416.018005
8,xlw,T,7,Death,600.200134,-2388.043213,-410.045135
8,xlw,T,7,DamageInfliged_origin0,537.598267,-2339.356445,-415.978516
8,xlw,T,7,Kill_0,660.194702,-2394.075928,-416.230530
8,xlw,T,7,DamageReceived_origin0,-78.422173,-1802.415405,-42.299625
8,xlw,T,7,DamageInfliged_target2,880.411316,-2359.912109,-416.053345
8,xlw,T,7,DamageInfliged_target1,1860.158936,-1636.626343,-415.968994
8,xlw,T,1,DamageInfliged_origin0,202.617966,-1274.865479,-415.968750
8,xlw,T,1,DamageInfliged_target0,592.112915,-1219.448120,-415.968811
8,xlw,T,1,DamageInfliged_origin1,206.821075,-1271.940063,-415.968750
8,xlw,T,1,DamageInfliged_target1,583.494141,-1220.671997,-415.968811
8,xlw,T,1,Kill_0,206.821075,-1271.940063,-415.968750
8,xlw,T,1,Death,305.174652,-1316.555298,-415.968750
8,xlw,T,1,DamageReceived_target0,305.174652,-1316.555298,-415.968750
8,xlw,T,1,DamageReceived_origin0,398.968750,-1466.720703,-415.968750
8,xlw,T,2,Kill_0,-85.368454,-2113.371094,-415.968750
8,xlw,T,2,DamageInfliged_target1,1912.088501,-1743.522705,-415.968964
8,xlw,T,2,Kill_2,1311.330078,-1823.010864,-415.968781
8,xlw,T,2,Kill_3,594.446838,-1512.687622,-415.968781
8,xlw,T,2,DamageInfliged_origin0,-85.368454,-2113.371094,-415.968750
8,xlw,T,2,DamageInfliged_origin3,1311.330078,-1823.010864,-415.968781
8,xlw,T,2,DamageInfliged_origin1,16.872416,-2111.220459,-415.968750
8,xlw,T,2,DamageInfliged_target2,1283.742432,-1097.193604,-415.969025
8,xlw,T,2,DamageInfliged_origin4,594.446838,-1512.687622,-415.968781
